Key,System name,School name,N Tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N Tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N Tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N Tested Science,Science: Mean Scale Score,Science: % Did not meet the standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N Tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Did not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard
7260103,SPALDING COUNTY,MORELAND ROAD,76,820.53,18.4,60.5,21.1,81.6,76,815.58,19.7,72.4,7.9,80.3,76,810.04,40.8,48.7,10.5,59.2,76,814.24,34.2,47.4,18.4,65.8,76,804.96,46.1,48.7,5.3,53.9
7260192,SPALDING COUNTY,COWAN ROAD EL,108,819.82,17.6,69.4,13.0,82.4,108,811.60,30.6,65.7,3.7,69.4,108,802.14,50.0,44.4,5.6,50.0,108,804.84,42.6,48.1,9.3,57.4,108,801.71,48.1,49.1,2.8,51.9
7260195,SPALDING COUNTY,JORDAN HILL R,88,831.80,9.1,63.6,27.3,90.9,88,826.64,15.9,67.0,17.0,84.1,88,826.91,17.0,60.2,22.7,83.0,88,822.78,18.2,62.5,19.3,81.8,88,813.61,23.9,71.6,4.5,76.1
7260199,SPALDING COUNTY,FUTRAL ROAD E,104,832.45,7.7,65.4,26.9,92.3,104,827.23,12.5,66.3,21.2,87.5,104,825.82,23.1,51.0,26.0,76.9,104,838.29,16.3,42.3,41.3,83.7,104,818.91,23.1,62.5,14.4,76.9
7261050,SPALDING COUNTY,ANNE STREET E,66,816.08,25.8,68.2,6.1,74.2,66,812.50,33.3,54.5,12.1,66.7,65,805.31,43.1,46.2,10.8,56.9,65,792.08,58.5,38.5,3.1,41.5,65,792.77,64.6,35.4,0.0,35.4
7261052,SPALDING COUNTY,JACKSON ROAD,84,824.63,19.0,58.3,22.6,81.0,84,822.63,16.7,67.9,15.5,83.3,84,822.50,32.1,41.7,26.2,67.9,84,820.11,26.2,54.8,19.0,73.8,84,808.88,35.7,58.3,6.0,64.3
7261550,SPALDING COUNTY,ATKINSON ELEM,59,811.15,23.7,71.2,5.1,76.3,59,813.24,23.7,72.9,3.4,76.3,59,802.88,47.5,47.5,5.1,52.5,59,802.19,49.2,40.7,10.2,50.8,59,790.49,72.9,27.1,0.0,27.1
7261750,SPALDING COUNTY,BEAVERBROOK E,60,823.23,18.3,65.0,16.7,81.7,60,814.78,20.0,70.0,10.0,80.0,60,810.25,36.7,46.7,16.7,63.3,59,815.29,32.2,45.8,22.0,67.8,59,805.83,39.0,57.6,3.4,61.0
7262050,SPALDING COUNTY,CRESCENT ROAD,76,839.71,2.6,60.5,36.8,97.4,76,840.04,7.9,55.3,36.8,92.1,76,839.63,13.2,50.0,36.8,86.8,76,847.47,6.6,47.4,46.1,93.4,76,828.72,13.2,61.8,25.0,86.8
7262552,SPALDING COUNTY,MOORE ELEMENT,37,831.86,5.4,70.3,24.3,94.6,37,832.57,5.4,67.6,27.0,94.6,37,825.30,13.5,73.0,13.5,86.5,37,800.95,40.5,59.5,0.0,59.5,37,801.62,37.8,62.2,0.0,62.2
7264052,SPALDING COUNTY,ORRS ELEMENTA,104,829.81,10.6,65.4,24.0,89.4,104,824.85,13.5,62.5,24.0,86.5,104,830.48,21.2,46.2,32.7,78.8,104,817.56,26.9,57.7,15.4,73.1,104,805.88,40.4,54.8,4.8,59.6
7270187,STEPHENS COUNTY,LIBERTY ELEME,86,838.90,9.3,50.0,40.7,90.7,86,829.29,7.0,67.4,25.6,93.0,86,829.42,20.9,45.3,33.7,79.1,86,844.38,11.6,37.2,51.2,88.4,86,824.09,19.8,59.3,20.9,80.2
7270195,STEPHENS COUNTY,BIG A ELEMENT,108,841.59,7.4,47.2,45.4,92.6,108,839.74,5.6,50.0,44.4,94.4,108,841.69,10.2,47.2,42.6,89.8,108,846.99,7.4,39.8,52.8,92.6,108,831.72,13.0,53.7,33.3,87.0
7270197,STEPHENS COUNTY,TOCCOA ELEMEN,77,848.35,3.9,44.2,51.9,96.1,77,840.92,5.2,53.2,41.6,94.8,77,843.82,15.6,42.9,41.6,84.4,77,866.71,3.9,26.0,70.1,96.1,77,839.49,10.4,49.4,40.3,89.6
7270295,STEPHENS COUNTY,EASTANOLLEE E,71,837.79,5.6,60.6,33.8,94.4,71,835.46,8.5,54.9,36.6,91.5,71,834.89,15.5,47.9,36.6,84.5,71,849.87,5.6,39.4,54.9,94.4,71,831.48,9.9,54.9,35.2,90.1
7280192,STEWART COUNTY,STEWART CO EL,37,825.62,8.1,86.5,5.4,91.9,37,826.92,10.8,67.6,21.6,89.2,37,826.32,13.5,64.9,21.6,86.5,37,821.24,21.6,62.2,16.2,78.4,37,804.89,40.5,59.5,0.0,59.5
7290188,SUMTER COUNTY,SUMTER CO ELE,255,827.92,15.3,60.0,24.7,84.7,255,826.16,16.1,64.3,19.6,83.9,254,818.31,30.7,50.4,18.9,69.3,252,813.04,35.7,45.6,18.7,64.3,253,801.80,47.8,47.8,4.3,52.2
7290395,SUMTER COUNTY,SARAH COBB EL,167,815.97,25.1,62.9,12.0,74.9,167,816.91,25.7,58.7,15.6,74.3,167,800.90,49.1,41.9,9.0,50.9,167,802.69,44.3,46.7,9.0,55.7,166,796.50,59.0,39.2,1.8,41.0
7300190,TALBOT COUNTY,CENTRAL ELEME,48,815.58,25.0,62.5,12.5,75.0,48,821.52,20.8,60.4,18.8,79.2,48,806.35,43.8,41.7,14.6,56.3,48,800.21,60.4,29.2,10.4,39.6,48,798.73,60.4,35.4,4.2,39.6
7310102,TALIAFERRO COUNTY,TALIAFERRO SC,16,822.13,18.8,62.5,18.8,81.3,16,818.44,25.0,75.0,0.0,75.0,16,812.00,25.0,68.8,6.3,75.0,16,805.19,43.8,37.5,18.8,56.3,15,803.13,46.7,53.3,0.0,53.3
7320301,TATTNALL COUNTY,COLLINS ELEME,50,829.06,12.0,60.0,28.0,88.0,50,828.30,16.0,54.0,30.0,84.0,50,818.28,26.0,56.0,18.0,74.0,50,827.96,22.0,46.0,32.0,78.0,50,812.34,32.0,62.0,6.0,68.0
7320501,TATTNALL COUNTY,GLENNVILLE EL,116,830.03,10.3,67.2,22.4,89.7,116,830.58,15.5,52.6,31.9,84.5,116,814.05,32.8,54.3,12.9,67.2,116,832.97,15.5,50.9,33.6,84.5,116,810.10,31.9,61.2,6.9,68.1
7320601,TATTNALL COUNTY,REIDSVILLE EL,93,833.98,7.5,60.2,32.3,92.5,93,822.86,14.0,69.9,16.1,86.0,93,827.05,22.6,54.8,22.6,77.4,93,822.92,20.4,59.1,20.4,79.6,93,826.62,22.6,50.5,26.9,77.4
7330105,TAYLOR COUNTY,TAYLOR CO UPP,119,823.50,12.6,69.7,17.6,87.4,119,825.18,9.2,73.9,16.8,90.8,119,828.49,21.0,49.6,29.4,79.0,119,815.14,33.6,48.7,17.6,66.4,119,804.87,46.2,51.3,2.5,53.8
7330107,TAYLOR COUNTY,GEORGIA CENTE,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--
7340104,TELFAIR COUNTY,TELFAIR CO EL,150,823.51,22.0,52.7,25.3,78.0,149,821.82,22.8,57.7,19.5,77.2,149,817.06,29.5,51.7,18.8,70.5,148,820.74,27.7,44.6,27.7,72.3,145,810.88,35.9,55.2,9.0,64.1
7351050,TERRELL COUNTY,CARVER ELEMEN,114,821.93,17.5,67.5,14.9,82.5,114,821.42,15.8,73.7,10.5,84.2,114,808.47,41.2,45.6,13.2,58.8,114,808.87,44.7,39.5,15.8,55.3,114,805.00,46.5,48.2,5.3,53.5
7360194,THOMAS COUNTY,CROSS CREEK E,376,833.12,11.2,58.8,30.1,88.8,376,831.49,11.7,59.8,28.5,88.3,376,823.14,27.9,47.1,25.0,72.1,375,824.03,22.4,51.7,25.9,77.6,371,815.36,29.1,60.1,10.8,70.9
7371052,TIFT COUNTY,J T REDDICK E,173,832.13,11.6,57.2,31.2,88.4,173,825.62,12.1,63.6,24.3,87.9,173,824.43,30.1,42.8,27.2,69.9,173,817.59,34.1,45.1,20.8,65.9,173,805.05,45.1,48.6,6.4,54.9
7374050,TIFT COUNTY,OMEGA ELEMENT,49,839.84,2.0,59.2,38.8,98.0,49,838.47,4.1,61.2,34.7,95.9,49,846.18,10.2,46.9,42.9,89.8,49,850.76,4.1,49.0,46.9,95.9,49,832.80,8.2,63.3,28.6,91.8
7374052,TIFT COUNTY,MATT WILSON E,185,835.62,5.9,61.1,33.0,94.1,185,831.17,5.9,68.1,25.9,94.1,185,830.73,16.2,57.8,25.9,83.8,185,832.38,15.1,48.1,36.8,84.9,185,811.94,37.3,50.8,11.9,62.7
7375050,TIFT COUNTY,CHARLES SPENC,198,826.81,13.6,65.2,21.2,86.4,198,825.21,12.1,68.7,19.2,87.9,198,815.80,32.8,49.5,17.7,67.2,198,816.30,31.3,47.0,21.7,68.7,197,805.43,43.1,48.2,8.6,56.9
7380204,TOOMBS COUNTY,LYONS UPPER E,182,828.52,11.0,64.8,24.2,89.0,180,830.30,15.0,55.0,30.0,85.0,180,816.07,34.4,46.1,19.4,65.6,180,821.65,30.0,46.1,23.9,70.0,180,813.29,35.0,47.8,17.2,65.0
7384050,TOOMBS COUNTY,TOOMBS CENTRA,77,829.61,5.2,68.8,26.0,94.8,77,821.79,15.6,67.5,16.9,84.4,77,832.88,11.7,58.4,29.9,88.3,77,836.88,14.3,48.1,37.7,85.7,77,824.35,16.9,62.3,20.8,83.1
7390103,TOWNS COUNTY,TOWNS CO ELEM,98,832.50,8.2,62.2,29.6,91.8,98,822.57,15.3,72.4,12.2,84.7,98,827.35,21.4,52.0,26.5,78.6,98,835.37,15.3,44.9,39.8,84.7,98,815.53,21.4,74.5,4.1,78.6
7402050,TREUTLEN COUNTY,TREUTLEN ELEM,91,837.98,6.6,52.7,40.7,93.4,91,837.30,8.8,51.6,39.6,91.2,91,835.67,20.9,41.8,37.4,79.1,91,846.70,7.7,44.0,48.4,92.3,91,825.02,16.5,59.3,24.2,83.5
7410109,TROUP COUNTY,CALLAWAY ELEM,85,835.28,10.6,55.3,34.1,89.4,85,832.25,14.1,52.9,32.9,85.9,85,835.40,16.5,50.6,32.9,83.5,85,837.54,16.5,42.4,41.2,83.5,85,825.05,24.7,49.4,25.9,75.3
7410187,TROUP COUNTY,WEST POINT EL,68,833.47,5.9,63.2,30.9,94.1,68,835.50,5.9,63.2,30.9,94.1,68,825.50,17.6,57.4,25.0,82.4,68,823.28,30.9,39.7,29.4,69.1,68,814.47,36.8,48.5,14.7,63.2
7410189,TROUP COUNTY,LONG CANE ELE,74,835.62,8.1,56.8,35.1,91.9,74,840.55,2.7,52.7,44.6,97.3,74,837.89,20.3,33.8,45.9,79.7,74,851.49,8.1,36.5,55.4,91.9,74,841.24,12.2,44.6,43.2,87.8
7410194,TROUP COUNTY,HOLLIS HAND E,61,843.90,8.2,47.5,44.3,91.8,61,845.57,6.6,34.4,59.0,93.4,61,831.54,24.6,42.6,32.8,75.4,61,846.18,14.8,29.5,55.7,85.2,61,835.13,19.7,37.7,42.6,80.3
7410205,TROUP COUNTY,FRANKLIN FORE,73,831.01,16.4,50.7,32.9,83.6,73,828.12,15.1,58.9,26.0,84.9,73,832.70,21.9,43.8,34.2,78.1,72,840.56,20.8,33.3,45.8,79.2,72,840.74,15.3,40.3,44.4,84.7
7410397,TROUP COUNTY,HOGANSVILLE E,59,824.88,10.2,64.4,25.4,89.8,59,823.75,18.6,61.0,20.3,81.4,59,817.49,28.8,52.5,18.6,71.2,59,831.17,22.0,40.7,37.3,78.0,59,811.56,28.8,64.4,6.8,71.2
7410497,TROUP COUNTY,WHITESVILLE R,55,825.85,14.5,63.6,21.8,85.5,55,824.55,23.6,54.5,21.8,76.4,55,814.33,34.5,49.1,16.4,65.5,55,832.80,23.6,30.9,45.5,76.4,55,807.78,40.0,54.5,5.5,60.0
7410597,TROUP COUNTY,ETHEL KIGHT M,65,840.82,7.7,46.2,46.2,92.3,65,841.17,7.7,56.9,35.4,92.3,65,840.57,12.3,44.6,43.1,87.7,65,866.28,4.6,24.6,70.8,95.4,65,852.82,7.7,36.9,55.4,92.3
7410697,TROUP COUNTY,WEST SIDE MAG,83,847.17,1.2,49.4,49.4,98.8,83,847.28,6.0,42.2,51.8,94.0,83,834.55,15.7,51.8,32.5,84.3,83,859.71,6.0,36.1,57.8,94.0,83,842.61,7.2,45.8,47.0,92.8
7411054,TROUP COUNTY,UNITY ELEMENT,57,816.30,28.1,61.4,10.5,71.9,57,812.60,26.3,61.4,12.3,73.7,57,803.30,40.4,49.1,10.5,59.6,57,802.07,49.1,43.9,7.0,50.9,57,796.12,63.2,36.8,0.0,36.8
7413050,TROUP COUNTY,HILLCREST ELE,63,842.97,6.3,52.4,41.3,93.7,63,837.37,6.3,58.7,34.9,93.7,63,835.62,9.5,58.7,31.7,90.5,63,846.48,12.7,44.4,42.9,87.3,62,834.71,12.9,50.0,37.1,87.1
7414050,TROUP COUNTY,MOUNTVILLE EL,45,833.60,8.9,57.8,33.3,91.1,45,835.67,11.1,53.3,35.6,88.9,45,824.98,24.4,55.6,20.0,75.6,45,832.38,11.1,48.9,40.0,88.9,45,816.36,22.2,68.9,8.9,77.8
7414052,TROUP COUNTY,CANNON STREET,22,816.73,31.8,63.6,4.5,68.2,22,818.64,9.1,81.8,9.1,90.9,22,809.64,36.4,63.6,0.0,63.6,22,811.55,31.8,50.0,18.2,68.2,22,794.50,63.6,36.4,0.0,36.4
7415050,TROUP COUNTY,ROSEMONT ELEM,61,844.77,0.0,52.5,47.5,100.0,61,847.74,4.9,44.3,50.8,95.1,61,839.25,9.8,57.4,32.8,90.2,61,851.62,4.9,42.6,52.5,95.1,61,836.56,9.8,60.7,29.5,90.2
7415052,TROUP COUNTY,BERTA WEATHER,57,827.65,12.3,63.2,24.6,87.7,57,821.65,12.3,75.4,12.3,87.7,57,823.02,24.6,52.6,22.8,75.4,57,812.12,28.1,56.1,15.8,71.9,56,818.48,28.6,58.9,12.5,71.4
7420196,TURNER COUNTY,TURNER CO ELE,123,819.70,17.9,65.9,16.3,82.1,123,822.16,17.1,68.3,14.6,82.9,123,822.85,34.1,43.1,22.8,65.9,123,814.60,33.3,48.8,17.9,66.7,123,798.84,57.7,39.0,3.3,42.3
7430107,TWIGGS COUNTY,JEFFERSONVILL,78,808.18,42.3,51.3,6.4,57.7,78,803.19,41.0,55.1,3.8,59.0,78,791.33,62.8,32.1,5.1,37.2,77,806.82,44.2,45.5,10.4,55.8,77,797.70,53.2,45.5,1.3,46.8
7440103,UNION COUNTY,UNION CO ELEM,209,836.77,4.8,64.6,30.6,95.2,209,836.53,3.8,64.6,31.6,96.2,209,831.79,14.4,56.0,29.7,85.6,209,848.12,7.2,39.7,53.1,92.8,209,830.45,9.1,67.5,23.4,90.9
7443050,UNION COUNTY,WOODY GAP HIG,4,--,--,--,--,--,4,--,--,--,--,--,4,--,--,--,--,--,4,--,--,--,--,--,4,--,--,--,--,--
7450295,THOMASTON UPSON COUN,UPSON LEE NOR,361,832.93,9.7,60.7,29.6,90.3,361,831.92,10.2,60.9,28.8,89.8,362,834.94,16.6,49.4,34.0,83.4,359,837.46,15.9,43.2,40.9,84.1,360,823.17,19.4,60.0,20.6,80.6
7460100,WALKER COUNTY,ROCK SPRING E,59,831.19,8.5,67.8,23.7,91.5,59,833.22,10.2,59.3,30.5,89.8,59,833.36,15.3,52.5,32.2,84.7,59,818.98,30.5,49.2,20.3,69.5,59,809.90,32.2,59.3,8.5,67.8
7460194,WALKER COUNTY,ROSSVILLE ELE,76,825.92,13.2,69.7,17.1,86.8,76,818.75,22.4,60.5,17.1,77.6,76,816.55,27.6,51.3,21.1,72.4,76,829.61,13.2,59.2,27.6,86.8,76,817.03,23.7,65.8,10.5,76.3
7460195,WALKER COUNTY,GILBERT ELEME,69,835.65,4.3,68.1,27.5,95.7,69,833.42,8.7,65.2,26.1,91.3,69,834.65,11.6,52.2,36.2,88.4,69,840.23,8.7,47.8,43.5,91.3,69,824.41,13.0,68.1,18.8,87.0
7460199,WALKER COUNTY,CHEROKEE RIDG,158,836.77,5.7,61.4,32.9,94.3,158,832.03,10.8,59.5,29.7,89.2,158,834.58,17.1,52.5,30.4,82.9,158,839.68,8.9,48.7,42.4,91.1,158,831.77,14.6,55.7,29.7,85.4
7460200,WALKER COUNTY,NORTH LAFAYET,86,834.98,10.5,53.5,36.0,89.5,86,829.83,11.6,55.8,32.6,88.4,86,829.60,16.3,54.7,29.1,83.7,86,839.76,12.8,43.0,44.2,87.2,86,820.09,18.6,69.8,11.6,81.4
7462052,WALKER COUNTY,FAIRYLAND ELE,42,848.02,0.0,52.4,47.6,100.0,42,846.57,4.8,47.6,47.6,95.2,42,839.52,9.5,54.8,35.7,90.5,42,848.81,0.0,50.0,50.0,100.0,42,830.55,9.5,66.7,23.8,90.5
7462056,WALKER COUNTY,NAOMI ELEMENT,71,833.45,8.5,69.0,22.5,91.5,71,830.21,7.0,71.8,21.1,93.0,71,832.85,15.5,53.5,31.0,84.5,71,830.10,14.1,54.9,31.0,85.9,71,823.92,19.7,63.4,16.9,80.3
7464050,WALKER COUNTY,CHATTANOOGA E,102,836.51,5.9,60.8,33.3,94.1,102,841.14,5.9,54.9,39.2,94.1,102,839.78,11.8,51.0,37.3,88.2,102,837.53,6.9,61.8,31.4,93.1,102,829.13,12.7,62.7,24.5,87.3
7465052,WALKER COUNTY,STONE CREEK E,69,832.28,10.1,59.4,30.4,89.9,69,826.77,11.6,63.8,24.6,88.4,69,829.80,24.6,46.4,29.0,75.4,69,832.13,14.5,52.2,33.3,85.5,69,819.00,24.6,60.9,14.5,75.4
7470101,WALTON COUNTY,ATHA ROAD ELE,116,829.37,19.0,50.0,31.0,81.0,116,826.93,17.2,55.2,27.6,82.8,116,821.46,31.0,45.7,23.3,69.0,115,819.86,26.1,47.8,26.1,73.9,115,808.80,36.5,57.4,6.1,63.5
7470105,WALTON COUNTY,MONROE ELEMEN,122,824.50,24.6,50.0,25.4,75.4,122,822.61,23.0,54.9,22.1,77.0,122,818.63,28.7,53.3,18.0,71.3,120,806.03,41.7,43.3,15.0,58.3,122,800.63,48.4,49.2,2.5,51.6
7470108,WALTON COUNTY,SHARON ELEMEN,121,851.91,3.3,37.2,59.5,96.7,121,847.97,6.6,43.0,50.4,93.4,121,862.27,6.6,32.2,61.2,93.4,121,856.93,8.3,27.3,64.5,91.7,121,838.73,9.9,52.1,38.0,90.1
7470176,WALTON COUNTY,BAY CREEK ELE,124,847.27,4.8,39.5,55.6,95.2,124,846.29,6.5,50.0,43.5,93.5,124,857.06,4.0,40.3,55.6,96.0,124,848.27,8.1,37.9,54.0,91.9,122,831.93,9.0,63.1,27.9,91.0
7470191,WALTON COUNTY,LOGANVILLE EL,109,840.31,5.5,52.3,42.2,94.5,109,838.42,6.4,54.1,39.4,93.6,109,825.08,21.1,57.8,21.1,78.9,108,832.00,10.2,60.2,29.6,89.8,108,818.92,20.4,67.6,12.0,79.6
7470195,WALTON COUNTY,WALNUT GROVE,87,829.45,8.0,70.1,21.8,92.0,87,822.38,16.1,71.3,12.6,83.9,87,832.82,13.8,56.3,29.9,86.2,85,827.80,16.5,57.6,25.9,83.5,86,815.15,23.3,67.4,9.3,76.7
7470202,WALTON COUNTY,YOUTH ELEMENT,125,843.70,4.0,51.2,44.8,96.0,125,842.30,4.8,53.6,41.6,95.2,125,847.61,4.0,52.8,43.2,96.0,125,849.18,5.6,40.8,53.6,94.4,125,838.57,10.4,51.2,38.4,89.6
7471052,WALTON COUNTY,BLAINE ST ELE,96,832.92,12.5,62.5,25.0,87.5,96,839.10,6.3,56.3,37.5,93.8,96,834.96,15.6,53.1,31.3,84.4,95,830.74,21.1,44.2,34.7,78.9,96,813.86,28.1,63.5,8.3,71.9
7472052,WALTON COUNTY,WALKER PARK E,116,831.41,11.2,54.3,34.5,88.8,116,829.83,12.1,56.9,31.0,87.9,116,829.82,19.8,49.1,31.0,80.2,114,838.04,12.3,47.4,40.4,87.7,113,818.51,24.8,64.6,10.6,75.2
7480194,WARE COUNTY,WARE MAGNET S,23,848.00,8.7,43.5,47.8,91.3,23,852.96,0.0,52.2,47.8,100.0,23,848.74,13.0,34.8,52.2,87.0,23,855.13,8.7,17.4,73.9,91.3,23,835.74,8.7,56.5,34.8,91.3
7480196,WARE COUNTY,WILLIAMS HEIG,63,830.90,12.7,63.5,23.8,87.3,63,838.73,4.8,57.1,38.1,95.2,63,846.65,4.8,55.6,39.7,95.2,63,839.92,15.9,38.1,46.0,84.1,62,829.00,12.9,61.3,25.8,87.1
7480296,WARE COUNTY,CENTER ELEMEN,67,835.25,9.0,55.2,35.8,91.0,67,830.39,17.9,50.7,31.3,82.1,67,834.00,13.4,52.2,34.3,86.6,67,829.12,19.4,49.3,31.3,80.6,67,818.07,25.4,55.2,19.4,74.6
7480396,WARE COUNTY,RUSKIN ELEMEN,66,829.50,4.5,74.2,21.2,95.5,66,829.65,6.1,74.2,19.7,93.9,66,831.47,13.6,59.1,27.3,86.4,66,839.42,15.2,39.4,45.5,84.8,66,832.58,12.1,51.5,36.4,87.9
7483050,WARE COUNTY,MEMORIAL DRIV,54,832.35,3.7,72.2,24.1,96.3,54,841.70,7.4,48.1,44.4,92.6,54,838.94,13.0,53.7,33.3,87.0,54,835.67,16.7,44.4,38.9,83.3,54,832.83,22.2,44.4,33.3,77.8
7483052,WARE COUNTY,WARESBORO ELE,77,828.36,7.8,70.1,22.1,92.2,77,826.86,10.4,62.3,27.3,89.6,78,830.54,16.7,47.4,35.9,83.3,78,818.72,26.9,51.3,21.8,73.1,77,810.83,37.7,53.2,9.1,62.3
7485050,WARE COUNTY,WACONA ELEMEN,110,832.91,12.7,60.9,26.4,87.3,110,833.13,11.8,56.4,31.8,88.2,110,825.59,19.1,56.4,24.5,80.9,110,827.68,23.6,40.9,35.5,76.4,110,813.12,36.4,50.9,12.7,63.6
7493050,WARREN COUNTY,FREEMAN ELEME,57,813.88,24.6,66.7,8.8,75.4,57,818.74,15.8,68.4,15.8,84.2,57,799.70,47.4,43.9,8.8,52.6,57,792.44,61.4,36.8,1.8,38.6,57,791.46,70.2,29.8,0.0,29.8
7504050,WASHINGTON COUNTY,RIDGE RD ELEM,231,827.04,13.4,64.5,22.1,86.6,231,826.93,17.7,55.4,26.8,82.3,231,815.34,35.9,44.2,19.9,64.1,231,825.09,28.6,41.6,29.9,71.4,230,814.08,33.9,51.3,14.8,66.1
7510394,WAYNE COUNTY,MARTHA RAWLS,96,832.97,7.3,61.5,31.3,92.7,96,832.30,9.4,61.5,29.2,90.6,96,841.42,13.5,44.8,41.7,86.5,96,837.45,16.7,42.7,40.6,83.3,96,815.08,27.1,57.3,15.6,72.9
7510494,WAYNE COUNTY,BACON ELEMENT,105,833.55,8.6,59.0,32.4,91.4,105,835.73,10.5,51.4,38.1,89.5,105,837.43,17.1,46.7,36.2,82.9,105,832.52,17.1,44.8,38.1,82.9,105,815.13,32.4,58.1,9.5,67.6
7511050,WAYNE COUNTY,JESUP ELEMENT,87,830.60,12.6,57.5,29.9,87.4,87,828.51,14.9,59.8,25.3,85.1,87,826.77,25.3,44.8,29.9,74.7,87,830.49,25.3,40.2,34.5,74.7,87,820.89,27.6,51.7,20.7,72.4
7511052,WAYNE COUNTY,SCREVEN ELEME,46,827.24,19.6,54.3,26.1,80.4,46,825.35,21.7,52.2,26.1,78.3,46,823.96,26.1,45.7,28.3,73.9,46,827.35,26.1,43.5,30.4,73.9,46,821.09,28.3,52.2,19.6,71.7
7513050,WAYNE COUNTY,ODUM ELEMENTA,73,841.26,6.8,52.1,41.1,93.2,73,836.81,11.0,52.1,37.0,89.0,73,836.18,12.3,53.4,34.2,87.7,72,855.64,6.9,37.5,55.6,93.1,70,844.11,4.3,55.7,40.0,95.7
7520104,WEBSTER COUNTY,WEBSTER COUNT,39,823.46,15.4,74.4,10.3,84.6,39,820.26,23.1,61.5,15.4,76.9,39,809.15,41.0,48.7,10.3,59.0,39,818.13,38.5,33.3,28.2,61.5,39,810.21,43.6,51.3,5.1,56.4
7531052,WHEELER COUNTY,WHEELER CO EL,77,825.60,13.0,66.2,20.8,87.0,77,825.68,18.2,57.1,24.7,81.8,77,809.45,40.3,49.4,10.4,59.7,77,813.36,35.1,50.6,14.3,64.9,77,812.79,27.3,64.9,7.8,72.7
7540100,WHITE COUNTY,WHITE CO INT,131,837.76,5.3,63.4,31.3,94.7,131,836.95,6.9,58.0,35.1,93.1,131,841.48,16.0,45.8,38.2,84.0,131,851.73,9.2,32.1,58.8,90.8,131,824.94,13.7,67.9,18.3,86.3
7540104,WHITE COUNTY,MOUNT YONAH E,82,842.15,1.2,56.1,42.7,98.8,82,841.87,2.4,58.5,39.0,97.6,82,850.20,7.3,42.7,50.0,92.7,82,850.17,7.3,39.0,53.7,92.7,82,837.22,9.8,52.4,37.8,90.2
7540109,WHITE COUNTY,MOSSY CREEK E,87,836.17,5.7,56.3,37.9,94.3,87,830.17,10.3,60.9,28.7,89.7,87,830.33,23.0,42.5,34.5,77.0,87,837.43,17.2,39.1,43.7,82.8,87,824.15,21.8,56.3,21.8,78.2
7550199,WHITFIELD COUNTY,NEW HOPE ELEM,82,835.78,3.7,65.9,30.5,96.3,82,838.00,2.4,61.0,36.6,97.6,82,831.49,15.9,57.3,26.8,84.1,82,841.38,11.0,52.4,36.6,89.0,82,819.80,19.5,65.9,14.6,80.5
7550206,WHITFIELD COUNTY,BEAVERDALE EL,70,827.83,11.4,68.6,20.0,88.6,70,825.54,12.9,67.1,20.0,87.1,70,820.51,25.7,50.0,24.3,74.3,70,822.54,24.3,48.6,27.1,75.7,70,813.10,34.3,54.3,11.4,65.7
7550211,WHITFIELD COUNTY,CEDAR RIDGE E,82,826.56,8.5,76.8,14.6,91.5,82,823.94,13.4,70.7,15.9,86.6,82,818.35,20.7,61.0,18.3,79.3,82,826.62,15.9,57.3,26.8,84.1,82,813.10,24.4,70.7,4.9,75.6
7551050,WHITFIELD COUNTY,ANTIOCH ELEME,66,825.71,12.1,72.7,15.2,87.9,66,828.02,13.6,60.6,25.8,86.4,66,828.47,18.2,53.0,28.8,81.8,66,827.73,10.6,57.6,31.8,89.4,66,813.09,22.7,75.8,1.5,77.3
7551052,WHITFIELD COUNTY,EASTSIDE ELEM,82,820.35,23.2,61.0,15.9,76.8,82,816.73,24.4,63.4,12.2,75.6,82,823.84,26.8,43.9,29.3,73.2,82,816.94,28.0,43.9,28.0,72.0,82,806.84,43.9,47.6,8.5,56.1
7551054,WHITFIELD COUNTY,VARNELL ELEME,70,831.80,10.0,61.4,28.6,90.0,70,830.90,8.6,60.0,31.4,91.4,70,820.60,28.6,50.0,21.4,71.4,70,829.74,17.1,54.3,28.6,82.9,70,821.36,22.9,58.6,18.6,77.1
7552050,WHITFIELD COUNTY,COHUTTA ELEME,53,834.28,7.5,60.4,32.1,92.5,53,831.30,9.4,64.2,26.4,90.6,53,831.38,15.1,54.7,30.2,84.9,53,856.81,3.8,35.8,60.4,96.2,53,831.62,13.2,56.6,30.2,86.8
