Key,System name,School name,N Tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N Tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N Tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N Tested Science,Science: Mean Scale Score,Science: % Did not meet the standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N Tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Did not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard,RESA,Congressional District
7320501,TATTNALL COUNTY,GLENNVILLE EL,100,834.10,7.0,63.0,30.0,93.0,100,832.72,10.0,61.0,29.0,90.0,101,839.56,14.9,48.5,36.6,85.1,101,824.90,24.8,49.5,25.7,75.2,101,817.90,26.7,55.4,17.8,73.3,4,12th
7320601,TATTNALL COUNTY,REIDSVILLE EL,102,827.55,19.6,54.9,25.5,80.4,102,822.82,24.5,55.9,19.6,75.5,103,822.11,33.0,41.7,25.2,67.0,103,828.25,22.3,39.8,37.9,77.7,104,817.52,28.8,53.8,17.3,71.2,4,12th
7330105,TAYLOR COUNTY,TAYLOR CO UPP,106,834.60,12.3,50.0,37.7,87.7,106,829.71,8.5,67.9,23.6,91.5,107,827.13,17.8,57.9,24.3,82.2,108,819.90,20.4,62.0,17.6,79.6,108,813.58,26.9,67.6,5.6,73.1,2,2nd
7340104,TELFAIR COUNTY,TELFAIR CO EL,143,832.42,13.3,58.0,28.7,86.7,143,829.30,11.9,65.0,23.1,88.1,143,833.93,22.4,42.0,35.7,77.6,145,823.44,29.7,42.8,27.6,70.3,145,817.62,29.7,50.3,20.0,70.3,6,1st
7351050,TERRELL COUNTY,CARVER ELEMEN,114,827.29,7.0,75.4,17.5,93.0,110,834.55,10.9,54.5,34.5,89.1,111,823.89,25.2,45.9,28.8,74.8,115,816.45,24.3,62.6,13.0,75.7,115,814.98,20.0,71.3,8.7,80.0,15,2nd
7360194,THOMAS COUNTY,CROSS CREEK E,334,842.04,5.7,52.7,41.6,94.3,331,840.32,6.3,55.3,38.4,93.7,332,849.20,8.1,39.8,52.1,91.9,347,828.13,15.9,58.2,25.9,84.1,346,812.50,28.0,63.3,8.7,72.0,15,2nd
7370104,TIFT COUNTY,ANNIE BELLE C,219,843.00,5.0,51.1,43.8,95.0,216,844.12,4.6,51.9,43.5,95.4,217,849.90,7.8,47.0,45.2,92.2,224,833.54,11.6,55.8,32.6,88.4,224,827.53,11.2,69.6,19.2,88.8,3,8th
7370173,TIFT COUNTY,G O BAILEY PR,124,841.33,7.3,51.6,41.1,92.7,123,841.76,6.5,53.7,39.8,93.5,125,843.32,13.6,40.8,45.6,86.4,131,828.32,19.1,46.6,34.4,80.9,131,822.19,16.8,67.9,15.3,83.2,3,8th
7372050,TIFT COUNTY,LEN LASTINGER,107,840.64,4.7,56.1,39.3,95.3,104,841.13,4.8,61.5,33.7,95.2,107,841.27,10.3,45.8,43.9,89.7,111,832.21,16.2,50.5,33.3,83.8,111,826.48,15.3,65.8,18.9,84.7,3,8th
7373050,TIFT COUNTY,NORTHSIDE PRI,94,840.39,6.4,61.7,31.9,93.6,94,839.29,9.6,52.1,38.3,90.4,94,833.49,21.3,46.8,31.9,78.7,94,831.37,16.0,48.9,35.1,84.0,93,829.20,10.8,63.4,25.8,89.2,3,8th
7374050,TIFT COUNTY,OMEGA ELEMENT,83,832.89,8.4,65.1,26.5,91.6,83,829.14,9.6,73.5,16.9,90.4,83,837.20,15.7,48.2,36.1,84.3,83,824.12,18.1,61.4,20.5,81.9,83,814.16,21.7,69.9,8.4,78.3,3,8th
7380204,TOOMBS COUNTY,LYONS UPPER E,134,834.34,9.7,59.7,30.6,90.3,134,835.38,11.9,59.7,28.4,88.1,136,824.20,27.2,45.6,27.2,72.8,137,827.20,13.1,63.5,23.4,86.9,137,827.60,15.3,64.2,20.4,84.7,4,12th
7384050,TOOMBS COUNTY,TOOMBS CENTRA,75,841.84,5.3,57.3,37.3,94.7,74,833.43,4.1,77.0,18.9,95.9,74,824.18,28.4,44.6,27.0,71.6,75,832.45,17.3,49.3,33.3,82.7,75,819.03,24.0,60.0,16.0,76.0,4,12th
7390103,TOWNS COUNTY,TOWNS CO ELEM,91,854.68,1.1,40.7,58.2,98.9,89,839.29,7.9,55.1,37.1,92.1,90,843.11,11.1,52.2,36.7,88.9,94,842.80,11.7,44.7,43.6,88.3,94,824.31,19.1,59.6,21.3,80.9,14,10th
7402050,TREUTLEN COUNTY,TREUTLEN ELEM,77,838.19,3.9,62.3,33.8,96.1,77,831.13,11.7,64.9,23.4,88.3,77,839.55,19.5,33.8,46.8,80.5,79,832.90,16.5,43.0,40.5,83.5,79,824.37,24.1,55.7,20.3,75.9,6,12th
7410109,TROUP COUNTY,CALLAWAY ELEM,72,845.25,4.2,45.8,50.0,95.8,71,839.00,5.6,59.2,35.2,94.4,72,846.60,13.9,34.7,51.4,86.1,74,837.38,12.2,41.9,45.9,87.8,74,834.15,8.1,59.5,32.4,91.9,16,3rd
7410187,TROUP COUNTY,WEST POINT EL,57,836.47,8.8,59.6,31.6,91.2,57,836.75,5.3,54.4,40.4,94.7,57,845.35,19.3,35.1,45.6,80.7,58,839.26,6.9,50.0,43.1,93.1,58,840.29,1.7,58.6,39.7,98.3,16,3rd
7410189,TROUP COUNTY,LONG CANE ELE,83,844.96,2.4,56.6,41.0,97.6,84,836.15,6.0,64.3,29.8,94.0,84,840.36,16.7,38.1,45.2,83.3,84,852.07,4.8,38.1,57.1,95.2,84,842.01,3.6,53.6,42.9,96.4,16,3rd
7410194,TROUP COUNTY,HOLLIS HAND E,74,845.64,8.1,44.6,47.3,91.9,74,843.26,12.2,43.2,44.6,87.8,74,845.22,17.6,31.1,51.4,82.4,73,841.07,17.8,41.1,41.1,82.2,74,834.11,16.2,55.4,28.4,83.8,16,3rd
7410205,TROUP COUNTY,FRANKLIN FORE,80,840.59,6.3,51.3,42.5,93.8,79,845.39,8.9,43.0,48.1,91.1,80,850.41,11.3,42.5,46.3,88.8,80,840.33,20.0,33.8,46.3,80.0,79,831.68,10.1,65.8,24.1,89.9,16,3rd
7410397,TROUP COUNTY,HOGANSVILLE E,57,833.61,5.3,70.2,24.6,94.7,58,840.09,8.6,58.6,32.8,91.4,58,831.34,22.4,43.1,34.5,77.6,59,824.22,28.8,39.0,32.2,71.2,59,822.22,18.6,64.4,16.9,81.4,16,3rd
7410497,TROUP COUNTY,WHITESVILLE R,63,830.46,14.3,60.3,25.4,85.7,61,830.95,13.1,60.7,26.2,86.9,64,816.91,31.3,43.8,25.0,68.8,64,819.39,20.3,68.8,10.9,79.7,63,816.46,20.6,73.0,6.3,79.4,16,3rd
7410597,TROUP COUNTY,ETHEL KIGHT M,63,848.24,7.9,41.3,50.8,92.1,62,845.02,8.1,45.2,46.8,91.9,63,846.78,11.1,42.9,46.0,88.9,64,841.31,9.4,43.8,46.9,90.6,64,835.41,9.4,54.7,35.9,90.6,16,3rd
7410697,TROUP COUNTY,WEST SIDE MAG,41,855.80,0.0,46.3,53.7,100.0,41,848.10,4.9,53.7,41.5,95.1,41,849.66,9.8,43.9,46.3,90.2,41,839.76,14.6,43.9,41.5,85.4,41,829.88,14.6,58.5,26.8,85.4,16,3rd
7411054,TROUP COUNTY,UNITY ELEMENT,64,815.95,18.8,71.9,9.4,81.3,62,820.02,11.3,79.0,9.7,88.7,64,802.47,46.9,48.4,4.7,53.1,64,801.11,50.0,43.8,6.3,50.0,64,802.11,43.8,54.7,1.6,56.3,16,3rd
7413050,TROUP COUNTY,HILLCREST ELE,63,846.59,6.3,46.0,47.6,93.7,62,847.71,6.5,50.0,43.5,93.5,64,854.81,14.1,25.0,60.9,85.9,64,828.61,23.4,48.4,28.1,76.6,64,831.11,12.5,54.7,32.8,87.5,16,3rd
7414050,TROUP COUNTY,MOUNTVILLE EL,42,844.60,4.8,52.4,42.9,95.2,42,855.48,7.1,35.7,57.1,92.9,42,861.07,7.1,28.6,64.3,92.9,42,841.52,7.1,50.0,42.9,92.9,42,844.45,4.8,52.4,42.9,95.2,16,3rd
7414052,TROUP COUNTY,CANNON STREET,36,828.22,13.9,58.3,27.8,86.1,36,834.22,13.9,47.2,38.9,86.1,34,840.26,14.7,55.9,29.4,85.3,36,811.56,38.9,38.9,22.2,61.1,36,813.03,36.1,55.6,8.3,63.9,16,3rd
7415050,TROUP COUNTY,ROSEMONT ELEM,74,857.41,1.4,36.5,62.2,98.6,74,854.42,0.0,40.5,59.5,100.0,74,853.77,5.4,37.8,56.8,94.6,75,845.51,8.0,38.7,53.3,92.0,75,841.08,5.3,54.7,40.0,94.7,16,3rd
7415052,TROUP COUNTY,BERTA WEATHER,47,819.64,19.1,68.1,12.8,80.9,47,818.30,21.3,66.0,12.8,78.7,47,816.66,31.9,51.1,17.0,68.1,49,810.10,42.9,36.7,20.4,57.1,49,807.37,36.7,59.2,4.1,63.3,16,3rd
7420196,TURNER COUNTY,TURNER CO ELE,114,834.73,9.6,57.9,32.5,90.4,114,833.62,10.5,59.6,29.8,89.5,114,839.37,18.4,43.9,37.7,81.6,116,826.09,22.4,49.1,28.4,77.6,116,821.64,20.7,64.7,14.7,79.3,3,2nd
7430107,TWIGGS COUNTY,JEFFERSONVILL,75,820.51,17.3,68.0,14.7,82.7,74,816.05,24.3,60.8,14.9,75.7,74,815.54,29.7,51.4,18.9,70.3,75,806.64,46.7,41.3,12.0,53.3,75,801.87,44.0,56.0,0.0,56.0,8,8th
7440103,UNION COUNTY,UNION CO ELEM,191,852.46,2.1,40.3,57.6,97.9,189,845.66,2.6,48.1,49.2,97.4,192,846.69,5.2,46.9,47.9,94.8,192,851.94,3.6,34.9,61.5,96.4,192,837.93,5.2,62.5,32.3,94.8,14,9th
7443050,UNION COUNTY,WOODY GAP HIG,5,       --,       --,       --,       --,       --,5,       --,       --,       --,       --,       --,5,       --,       --,       --,       --,       --,5,       --,       --,       --,       --,       --,5,       --,       --,       --,       --,       --,14,9th
7450105,THOMASTON UPSON COUN,UPSON LEE SOU,350,838.35,6.0,58.0,36.0,94.0,350,835.31,8.3,62.6,29.1,91.7,351,830.49,19.7,49.0,31.3,80.3,354,830.65,17.5,50.6,31.9,82.5,354,825.21,15.5,68.1,16.4,84.5,5,3rd
7460100,WALKER COUNTY,ROCK SPRING E,72,852.83,0.0,45.8,54.2,100.0,72,840.75,6.9,61.1,31.9,93.1,72,834.78,9.7,58.3,31.9,90.3,73,842.47,4.1,52.1,43.8,95.9,73,824.96,6.8,83.6,9.6,93.2,11,9th
7460194,WALKER COUNTY,ROSSVILLE ELE,66,836.68,6.1,57.6,36.4,93.9,65,837.51,4.6,63.1,32.3,95.4,65,834.80,20.0,44.6,35.4,80.0,66,834.86,10.6,56.1,33.3,89.4,66,823.26,18.2,65.2,16.7,81.8,11,9th
7460195,WALKER COUNTY,GILBERT ELEME,68,836.12,8.8,52.9,38.2,91.2,67,834.00,9.0,61.2,29.9,91.0,68,825.40,22.1,51.5,26.5,77.9,70,834.93,14.3,52.9,32.9,85.7,69,827.91,14.5,65.2,20.3,85.5,11,9th
7460199,WALKER COUNTY,CHEROKEE RIDG,119,838.34,6.7,55.5,37.8,93.3,119,830.04,13.4,63.9,22.7,86.6,119,836.89,15.1,47.9,37.0,84.9,123,822.75,22.0,57.7,20.3,78.0,123,817.55,23.6,63.4,13.0,76.4,11,9th
7460200,WALKER COUNTY,NORTH LAFAYET,86,846.15,0.0,53.5,46.5,100.0,86,844.90,1.2,53.5,45.3,98.8,84,838.10,14.3,50.0,35.7,85.7,87,843.84,4.6,55.2,40.2,95.4,87,833.33,10.3,64.4,25.3,89.7,11,9th
7462052,WALKER COUNTY,FAIRYLAND ELE,45,854.62,4.4,35.6,60.0,95.6,45,844.16,8.9,44.4,46.7,91.1,44,860.70,11.4,22.7,65.9,88.6,45,851.47,4.4,33.3,62.2,95.6,45,843.64,2.2,51.1,46.7,97.8,11,9th
7462056,WALKER COUNTY,NAOMI ELEMENT,61,827.21,16.4,57.4,26.2,83.6,60,828.38,16.7,60.0,23.3,83.3,59,820.07,27.1,44.1,28.8,72.9,64,825.86,21.9,48.4,29.7,78.1,64,808.84,32.8,64.1,3.1,67.2,11,9th
7464050,WALKER COUNTY,CHATTANOOGA E,103,841.60,6.8,53.4,39.8,93.2,102,834.77,8.8,60.8,30.4,91.2,103,841.47,17.5,45.6,36.9,82.5,103,839.85,9.7,47.6,42.7,90.3,102,833.49,11.8,67.6,20.6,88.2,11,9th
7465052,WALKER COUNTY,STONE CREEK E,56,845.20,1.8,60.7,37.5,98.2,56,837.43,7.1,55.4,37.5,92.9,56,836.71,14.3,46.4,39.3,85.7,58,843.84,6.9,48.3,44.8,93.1,58,826.57,15.5,62.1,22.4,84.5,11,9th
7470101,WALTON COUNTY,ATHA ROAD ELE,118,842.92,7.6,49.2,43.2,92.4,119,839.97,9.2,56.3,34.5,90.8,118,850.63,13.6,38.1,48.3,86.4,124,835.03,20.2,36.3,43.5,79.8,124,822.65,20.2,58.1,21.8,79.8,10,7th
7470105,WALTON COUNTY,MONROE ELEMEN,113,833.35,17.7,47.8,34.5,82.3,111,831.57,19.8,51.4,28.8,80.2,111,841.90,17.1,37.8,45.0,82.9,114,824.42,24.6,43.9,31.6,75.4,114,814.71,28.9,59.6,11.4,71.1,10,7th
7470108,WALTON COUNTY,SHARON ELEMEN,130,853.78,1.5,40.8,57.7,98.5,130,851.25,5.4,40.0,54.6,94.6,130,867.53,5.4,32.3,62.3,94.6,130,849.09,6.2,37.7,56.2,93.8,130,845.64,5.4,49.2,45.4,94.6,10,7th
7470176,WALTON COUNTY,BAY CREEK ELE,121,852.60,2.5,41.3,56.2,97.5,122,849.73,5.7,48.4,45.9,94.3,122,865.07,3.3,30.3,66.4,96.7,123,846.23,4.1,48.8,47.2,95.9,123,838.29,7.3,55.3,37.4,92.7,10,7th
7470191,WALTON COUNTY,LOGANVILLE EL,91,840.88,8.8,50.5,40.7,91.2,91,833.66,11.0,58.2,30.8,89.0,93,835.49,19.4,41.9,38.7,80.6,95,826.27,18.9,51.6,29.5,81.1,94,828.03,19.1,57.4,23.4,80.9,10,7th
7470195,WALTON COUNTY,WALNUT GROVE,69,850.48,4.3,42.0,53.6,95.7,68,843.34,2.9,54.4,42.6,97.1,66,852.02,6.1,30.3,63.6,93.9,70,843.06,7.1,42.9,50.0,92.9,68,831.43,7.4,73.5,19.1,92.6,10,7th
7470202,WALTON COUNTY,YOUTH ELEMENT,118,850.19,0.8,44.9,54.2,99.2,118,856.61,0.8,40.7,58.5,99.2,120,870.43,1.7,29.2,69.2,98.3,121,849.32,4.1,47.1,48.8,95.9,119,839.71,4.2,58.8,37.0,95.8,10,7th
7471052,WALTON COUNTY,BLAINE ST ELE,121,824.83,21.5,56.2,22.3,78.5,120,824.72,20.0,55.0,25.0,80.0,122,826.75,31.1,36.1,32.8,68.9,124,810.73,39.5,40.3,20.2,60.5,123,811.64,37.4,49.6,13.0,62.6,10,7th
7472052,WALTON COUNTY,WALKER PARK E,127,844.17,8.7,50.4,40.9,91.3,123,836.41,9.8,55.3,35.0,90.2,125,849.51,15.2,31.2,53.6,84.8,129,834.18,16.3,45.0,38.8,83.7,127,833.45,12.6,54.3,33.1,87.4,10,7th
7480196,WARE COUNTY,WILLIAMS HEIG,63,851.22,1.6,47.6,50.8,98.4,63,858.00,4.8,33.3,61.9,95.2,63,865.10,4.8,28.6,66.7,95.2,63,855.10,6.3,33.3,60.3,93.7,63,851.14,3.2,50.8,46.0,96.8,13,1st
7480296,WARE COUNTY,CENTER ELEMEN,92,841.03,10.9,51.1,38.0,89.1,92,832.76,14.1,55.4,30.4,85.9,91,832.53,18.7,47.3,34.1,81.3,91,833.66,19.8,42.9,37.4,80.2,91,825.67,16.5,63.7,19.8,83.5,13,1st
7480396,WARE COUNTY,RUSKIN ELEMEN,73,823.90,9.6,75.3,15.1,90.4,74,823.08,14.9,68.9,16.2,85.1,73,820.01,23.3,60.3,16.4,76.7,72,814.79,29.2,55.6,15.3,70.8,73,808.03,30.1,63.0,6.8,69.9,13,1st
7483050,WARE COUNTY,MEMORIAL DRIV,60,835.03,5.0,66.7,28.3,95.0,60,838.17,6.7,60.0,33.3,93.3,60,838.15,18.3,41.7,40.0,81.7,61,831.15,18.0,44.3,37.7,82.0,61,820.90,14.8,77.0,8.2,85.2,13,1st
7483052,WARE COUNTY,WARESBORO ELE,60,833.22,5.0,70.0,25.0,95.0,60,828.15,11.7,66.7,21.7,88.3,60,840.98,13.3,46.7,40.0,86.7,60,827.08,16.7,58.3,25.0,83.3,60,818.68,20.0,71.7,8.3,80.0,13,1st
7485050,WARE COUNTY,WACONA ELEMEN,104,838.54,7.7,58.7,33.7,92.3,104,833.25,7.7,67.3,25.0,92.3,104,833.82,18.3,48.1,33.7,81.7,104,829.93,14.4,56.7,28.8,85.6,104,824.45,15.4,63.5,21.2,84.6,13,1st
7493050,WARREN COUNTY,FREEMAN ELEME,55,820.65,18.2,67.3,14.5,81.8,55,818.16,21.8,63.6,14.5,78.2,55,814.25,36.4,49.1,14.5,63.6,55,811.02,40.0,45.5,14.5,60.0,55,813.95,32.7,50.9,16.4,67.3,1,12th
7504050,WASHINGTON COUNTY,RIDGE RD ELEM,201,828.06,14.4,59.7,25.9,85.6,202,824.18,17.3,60.9,21.8,82.7,205,833.63,21.5,44.4,34.1,78.5,207,823.85,23.7,50.2,26.1,76.3,208,821.55,19.7,62.0,18.3,80.3,12,12th
7510394,WAYNE COUNTY,MARTHA RAWLS,89,831.44,6.7,68.5,24.7,93.3,89,831.55,13.5,52.8,33.7,86.5,89,838.90,18.0,34.8,47.2,82.0,90,817.22,20.0,70.0,10.0,80.0,90,805.87,34.4,64.4,1.1,65.6,4,1st
7510494,WAYNE COUNTY,BACON ELEMENT,111,827.83,13.5,62.2,24.3,86.5,111,824.08,17.1,65.8,17.1,82.9,110,822.36,30.9,41.8,27.3,69.1,111,814.64,29.7,56.8,13.5,70.3,111,806.15,38.7,55.9,5.4,61.3,4,1st
7511050,WAYNE COUNTY,JESUP ELEMENT,103,834.43,14.6,52.4,33.0,85.4,102,834.06,12.7,49.0,38.2,87.3,102,833.98,18.6,46.1,35.3,81.4,105,823.54,30.5,38.1,31.4,69.5,105,821.04,21.9,59.0,19.0,78.1,4,1st
7511052,WAYNE COUNTY,SCREVEN ELEME,36,834.94,16.7,55.6,27.8,83.3,34,831.53,17.6,47.1,35.3,82.4,35,838.31,14.3,45.7,40.0,85.7,36,836.36,13.9,44.4,41.7,86.1,36,826.72,16.7,55.6,27.8,83.3,4,1st
7513050,WAYNE COUNTY,ODUM ELEMENTA,67,836.91,13.4,47.8,38.8,86.6,67,833.52,11.9,59.7,28.4,88.1,67,829.19,26.9,46.3,26.9,73.1,68,824.99,23.5,45.6,30.9,76.5,68,820.31,20.6,64.7,14.7,79.4,4,1st
7520104,WEBSTER COUNTY,WEBSTER COUNT,46,837.35,4.3,65.2,30.4,95.7,46,832.59,6.5,67.4,26.1,93.5,46,824.50,19.6,54.3,26.1,80.4,46,827.59,21.7,54.3,23.9,78.3,46,820.52,17.4,78.3,4.3,82.6,2,2nd
7531052,WHEELER COUNTY,WHEELER CO EL,87,833.68,4.6,69.0,26.4,95.4,87,825.94,14.9,69.0,16.1,85.1,87,820.11,27.6,51.7,20.7,72.4,89,822.64,19.1,59.6,21.3,80.9,89,819.75,18.0,73.0,9.0,82.0,6,1st
7540100,WHITE COUNTY,WHITE CO INT,141,848.08,3.5,48.2,48.2,96.5,143,838.81,5.6,58.7,35.7,94.4,143,849.22,9.1,41.3,49.7,90.9,144,842.79,9.0,42.4,48.6,91.0,144,828.05,10.4,67.4,22.2,89.6,14,9th
7540104,WHITE COUNTY,MOUNT YONAH E,79,847.86,2.5,51.9,45.6,97.5,79,846.87,3.8,50.6,45.6,96.2,80,863.09,3.8,36.3,60.0,96.3,80,852.60,3.8,38.8,57.5,96.3,80,850.34,2.5,51.3,46.3,97.5,14,9th
7540109,WHITE COUNTY,MOSSY CREEK E,71,838.76,7.0,60.6,32.4,93.0,73,837.15,11.0,57.5,31.5,89.0,73,835.45,21.9,37.0,41.1,78.1,73,832.23,15.1,52.1,32.9,84.9,73,818.85,21.9,64.4,13.7,78.1,14,9th
7550199,WHITFIELD COUNTY,NEW HOPE ELEM,91,847.87,2.2,52.7,45.1,97.8,91,843.04,6.6,57.1,36.3,93.4,91,847.90,15.4,37.4,47.3,84.6,93,836.95,12.9,47.3,39.8,87.1,92,829.25,12.0,63.0,25.0,88.0,9,9th
7550206,WHITFIELD COUNTY,BEAVERDALE EL,77,847.82,5.2,42.9,51.9,94.8,77,832.36,11.7,59.7,28.6,88.3,77,836.56,18.2,46.8,35.1,81.8,79,829.10,12.7,58.2,29.1,87.3,79,819.24,19.0,73.4,7.6,81.0,9,9th
7550211,WHITFIELD COUNTY,CEDAR RIDGE E,82,816.07,23.2,63.4,13.4,76.8,82,813.48,28.0,64.6,7.3,72.0,83,796.77,59.0,34.9,6.0,41.0,82,809.18,30.5,58.5,11.0,69.5,82,813.83,28.0,61.0,11.0,72.0,9,9th
7551050,WHITFIELD COUNTY,ANTIOCH ELEME,87,830.20,11.5,56.3,32.2,88.5,85,826.41,18.8,56.5,24.7,81.2,87,825.01,25.3,46.0,28.7,74.7,88,822.42,28.4,47.7,23.9,71.6,89,811.91,32.6,60.7,6.7,67.4,9,9th
7551052,WHITFIELD COUNTY,EASTSIDE ELEM,80,820.53,13.8,70.0,16.3,86.3,78,816.59,29.5,60.3,10.3,70.5,79,811.16,41.8,44.3,13.9,58.2,83,804.54,38.6,55.4,6.0,61.4,82,803.40,47.6,45.1,7.3,52.4,9,9th
7551054,WHITFIELD COUNTY,VARNELL ELEME,80,843.69,3.8,57.5,38.8,96.3,80,838.95,7.5,60.0,32.5,92.5,81,844.57,9.9,43.2,46.9,90.1,81,834.73,12.3,50.6,37.0,87.7,80,839.44,5.0,63.8,31.3,95.0,9,9th
7552050,WHITFIELD COUNTY,COHUTTA ELEME,57,840.65,8.8,54.4,36.8,91.2,57,830.95,8.8,68.4,22.8,91.2,57,830.68,15.8,54.4,29.8,84.2,57,841.28,7.0,50.9,42.1,93.0,57,827.51,12.3,66.7,21.1,87.7,9,9th
7552052,WHITFIELD COUNTY,PLEASANT GROV,69,835.22,7.2,59.4,33.3,92.8,68,833.60,7.4,67.6,25.0,92.6,69,824.59,23.2,49.3,27.5,76.8,68,824.59,17.6,64.7,17.6,82.4,68,821.24,11.8,73.5,14.7,88.2,9,9th
7552054,WHITFIELD COUNTY,WESTSIDE ELEM,127,845.07,3.1,50.4,46.5,96.9,126,845.80,4.0,50.0,46.0,96.0,129,843.54,11.6,42.6,45.7,88.4,132,838.33,12.9,43.9,43.2,87.1,132,837.97,8.3,61.4,30.3,91.7,9,9th
7553050,WHITFIELD COUNTY,DAWNVILLE ELE,97,835.99,5.2,63.9,30.9,94.8,97,829.72,8.2,71.1,20.6,91.8,98,831.36,16.3,54.1,29.6,83.7,98,835.38,9.2,54.1,36.7,90.8,98,825.45,11.2,72.4,16.3,88.8,9,9th
7553052,WHITFIELD COUNTY,TUNNEL HILL E,57,843.05,5.3,52.6,42.1,94.7,58,835.24,5.2,67.2,27.6,94.8,58,844.90,17.2,39.7,43.1,82.8,58,841.09,12.1,43.1,44.8,87.9,58,831.64,8.6,63.8,27.6,91.4,9,9th
7554050,WHITFIELD COUNTY,DUG GAP ELEME,62,833.02,8.1,62.9,29.0,91.9,62,830.58,8.1,74.2,17.7,91.9,64,825.25,17.2,56.3,26.6,82.8,66,828.26,16.7,53.0,30.3,83.3,64,824.53,12.5,68.8,18.8,87.5,9,9th
7554052,WHITFIELD COUNTY,VALLEY POINT,78,831.87,7.7,69.2,23.1,92.3,80,825.60,12.5,73.8,13.8,87.5,80,825.44,23.8,55.0,21.3,76.3,81,821.98,22.2,60.5,17.3,77.8,81,820.93,18.5,72.8,8.6,81.5,9,9th
7560195,WILCOX COUNTY,WILCOX CO ELE,91,832.13,12.1,53.8,34.1,87.9,91,828.27,18.7,52.7,28.6,81.3,91,837.53,19.8,40.7,39.6,80.2,91,823.74,23.1,52.7,24.2,76.9,90,823.28,20.0,57.8,22.2,80.0,6,8th
7570105,WILKES COUNTY,WASHINGTON WI,121,838.22,5.8,60.3,33.9,94.2,121,831.51,6.6,69.4,24.0,93.4,121,843.91,12.4,41.3,46.3,87.6,121,829.07,19.8,54.5,25.6,80.2,121,815.20,25.6,66.1,8.3,74.4,1,10th
7580175,WILKINSON COUNTY,WILKINSON ELE,116,831.13,12.9,60.3,26.7,87.1,115,829.83,15.7,57.4,27.0,84.3,116,813.32,32.8,50.9,16.4,67.2,117,817.50,27.4,53.0,19.7,72.6,117,816.44,23.9,65.0,11.1,76.1,12,8th
7590111,WORTH COUNTY,WORTH ELEM,239,830.82,14.6,61.1,24.3,85.4,239,828.63,17.2,57.7,25.1,82.8,239,831.45,24.3,40.6,35.1,75.7,240,821.45,25.8,49.2,25.0,74.2,240,817.55,25.0,60.0,15.0,75.0,15,2nd
7610101,ATLANTA PUBLIC SCHOO,PARKSIDE ELEM,67,838.48,16.4,49.3,34.3,83.6,66,838.42,13.6,45.5,40.9,86.4,66,833.29,25.8,37.9,36.4,74.2,71,826.85,26.8,45.1,28.2,73.2,71,830.14,22.5,46.5,31.0,77.5,7,5th
7610103,ATLANTA PUBLIC SCHOO,HERITAGE ACAD,69,815.71,23.2,68.1,8.7,76.8,69,816.55,29.0,58.0,13.0,71.0,69,805.12,44.9,37.7,17.4,55.1,69,802.13,44.9,44.9,10.1,55.1,69,804.10,42.0,58.0,0.0,58.0,7,5th
7610104,ATLANTA PUBLIC SCHOO,DOBBS ELEMENT,94,815.36,27.7,59.6,12.8,72.3,94,821.30,24.5,53.2,22.3,75.5,95,818.59,33.7,41.1,25.3,66.3,95,808.89,36.8,50.5,12.6,63.2,95,816.59,27.4,58.9,13.7,72.6,7,5th
7610105,ATLANTA PUBLIC SCHOO,FINCH ELEMENT,79,813.57,30.4,53.2,16.5,69.6,78,815.78,26.9,60.3,12.8,73.1,78,812.38,41.0,38.5,20.5,59.0,78,805.21,37.2,50.0,12.8,62.8,78,812.08,32.1,57.7,10.3,67.9,7,5th
7610116,ATLANTA PUBLIC SCHOO,SPRINGDALE PA,72,867.01,0.0,27.8,72.2,100.0,73,866.22,1.4,31.5,67.1,98.6,72,873.15,4.2,29.2,66.7,95.8,73,871.08,6.8,17.8,75.3,93.2,73,872.75,2.7,30.1,67.1,97.3,7,5th
7610117,ATLANTA PUBLIC SCHOO,ATLANTA PREPA,61,834.15,9.8,57.4,32.8,90.2,61,827.28,13.1,60.7,26.2,86.9,61,812.67,31.1,54.1,14.8,68.9,61,816.31,26.2,50.8,23.0,73.8,61,821.39,14.8,73.8,11.5,85.2,7,5th
7610123,ATLANTA PUBLIC SCHOO,KINDEZI,23,848.87,0.0,56.5,43.5,100.0,24,847.54,4.2,58.3,37.5,95.8,24,831.08,29.2,37.5,33.3,70.8,24,840.96,8.3,58.3,33.3,91.7,24,849.92,8.3,58.3,33.3,91.7,7,5th
7610124,ATLANTA PUBLIC SCHOO,INTOWN CHARTE,42,806.81,42.9,47.6,9.5,57.1,42,804.02,47.6,40.5,11.9,52.4,42,794.98,69.0,16.7,14.3,31.0,42,791.05,61.9,31.0,7.1,38.1,42,804.24,45.2,47.6,7.1,54.8,7,5th
