Key,System Name,School Name,N Tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N Tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N Tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N Tested Science,Science: Mean Scale Score,Science: % Did not meet the standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N Tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Did not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard,RESA,Congressional District
7220102,ROCKDALE COUNTY,PEEK S CHAPEL,94,835.20,5.3,57.4,37.2,94.7,94,839.69,8.5,51.1,40.4,91.5,94,836.01,6.4,56.4,37.2,93.6,95,834.95,20.0,41.1,38.9,80.0,95,821.29,23.2,58.9,17.9,76.8,7,4th
7220110,ROCKDALE COUNTY,HICKS ELEMENT,132,830.98,12.9,61.4,25.8,87.1,132,835.38,7.6,59.1,33.3,92.4,131,829.11,16.8,50.4,32.8,83.2,134,824.01,20.9,55.2,23.9,79.1,134,816.05,20.9,70.9,8.2,79.1,7,4th
7220174,ROCKDALE COUNTY,HONEY CREEK E,104,845.58,1.9,52.9,45.2,98.1,105,844.98,2.9,54.3,42.9,97.1,103,843.78,2.9,57.3,39.8,97.1,106,844.80,5.7,50.0,44.3,94.3,105,833.17,4.8,67.6,27.6,95.2,7,4th
7220178,ROCKDALE COUNTY,BARKSDALE ELE,85,846.01,3.5,47.1,49.4,96.5,84,851.93,2.4,44.0,53.6,97.6,85,843.86,7.1,47.1,45.9,92.9,86,853.44,3.5,43.0,53.5,96.5,86,841.31,2.3,59.3,38.4,97.7,7,3rd
7220189,ROCKDALE COUNTY,SIMS ELEMENTA,106,832.37,12.3,55.7,32.1,87.7,106,834.33,13.2,52.8,34.0,86.8,104,831.30,23.1,39.4,37.5,76.9,106,828.13,28.3,36.8,34.9,71.7,106,814.14,20.8,71.7,7.5,79.2,7,4th
7220194,ROCKDALE COUNTY,SHOAL CREEK E,121,833.38,6.6,61.2,32.2,93.4,120,833.30,5.8,70.0,24.2,94.2,120,827.88,11.7,63.3,25.0,88.3,129,832.98,20.9,41.9,37.2,79.1,127,820.03,19.7,66.1,14.2,80.3,7,4th
7220197,ROCKDALE COUNTY,LORRAINE ELEM,138,844.81,2.2,50.7,47.1,97.8,138,844.92,5.1,51.4,43.5,94.9,137,843.83,8.8,47.4,43.8,91.2,139,863.79,5.0,30.9,64.0,95.0,139,849.76,3.6,41.0,55.4,96.4,7,3rd
7220289,ROCKDALE COUNTY,HIGHTOWER TRA,112,839.13,6.3,51.8,42.0,93.8,112,833.98,2.7,74.1,23.2,97.3,112,826.10,16.1,55.4,28.6,83.9,116,832.47,17.2,49.1,33.6,82.8,116,827.38,12.1,63.8,24.1,87.9,7,4th
7222050,ROCKDALE COUNTY,FLAT SHOALS E,111,834.63,9.9,58.6,31.5,90.1,111,841.94,9.0,55.0,36.0,91.0,111,826.79,14.4,62.2,23.4,85.6,113,826.59,22.1,47.8,30.1,77.9,113,814.56,24.8,64.6,10.6,75.2,7,4th
7222052,ROCKDALE COUNTY,PINE STREET E,88,836.97,4.5,59.1,36.4,95.5,89,838.37,7.9,58.4,33.7,92.1,88,834.24,11.4,47.7,40.9,88.6,90,846.02,10.0,43.3,46.7,90.0,90,834.93,7.8,58.9,33.3,92.2,7,4th
7225050,ROCKDALE COUNTY,HOUSE ELEMENT,90,834.04,6.7,64.4,28.9,93.3,90,836.82,5.6,67.8,26.7,94.4,90,831.69,7.8,71.1,21.1,92.2,93,831.17,16.1,50.5,33.3,83.9,93,832.20,11.8,64.5,23.7,88.2,7,4th
7230198,SCHLEY COUNTY,SCHLEY COUNTY,105,846.63,1.9,46.7,51.4,98.1,105,844.64,1.9,57.1,41.0,98.1,105,847.93,8.6,36.2,55.2,91.4,105,858.26,2.9,32.4,64.8,97.1,105,848.22,1.9,47.6,50.5,98.1,2,2nd
7240191,SCREVEN COUNTY,SCREVEN CO EL,165,822.64,21.2,55.8,23.0,78.8,163,821.42,22.7,60.1,17.2,77.3,162,819.21,27.2,50.6,22.2,72.8,165,818.53,30.3,50.9,18.8,69.7,165,816.10,30.9,48.5,20.6,69.1,4,12th
7250296,SEMINOLE COUNTY,SEMINOLE CO E,129,830.92,14.7,50.4,34.9,85.3,129,826.22,20.2,61.2,18.6,79.8,129,818.86,24.8,55.8,19.4,75.2,129,832.95,23.3,39.5,37.2,76.7,129,810.88,29.5,63.6,7.0,70.5,15,2nd
7260103,SPALDING COUNTY,MORELAND ROAD,73,840.18,2.7,60.3,37.0,97.3,73,838.23,4.1,61.6,34.2,95.9,72,834.92,11.1,55.6,33.3,88.9,73,824.23,21.9,52.1,26.0,78.1,73,814.84,17.8,80.8,1.4,82.2,5,3rd
7260192,SPALDING COUNTY,COWAN ROAD EL,90,818.07,26.7,56.7,16.7,73.3,90,818.52,23.3,64.4,12.2,76.7,86,820.05,26.7,50.0,23.3,73.3,90,806.26,48.9,32.2,18.9,51.1,90,796.39,56.7,41.1,2.2,43.3,5,3rd
7260195,SPALDING COUNTY,JORDAN HILL R,53,837.74,7.5,50.9,41.5,92.5,52,833.04,9.6,65.4,25.0,90.4,52,829.04,13.5,59.6,26.9,86.5,54,832.24,18.5,42.6,38.9,81.5,54,818.61,22.2,61.1,16.7,77.8,5,3rd
7260199,SPALDING COUNTY,FUTRAL ROAD E,130,838.89,11.5,46.9,41.5,88.5,129,838.13,10.1,57.4,32.6,89.9,129,849.36,7.8,41.1,51.2,92.2,129,845.00,14.7,37.2,48.1,85.3,129,821.86,21.7,61.2,17.1,78.3,5,3rd
7261050,SPALDING COUNTY,ANNE STREET E,65,819.71,16.9,69.2,13.8,83.1,67,823.73,16.4,65.7,17.9,83.6,67,820.33,16.4,64.2,19.4,83.6,67,800.93,44.8,52.2,3.0,55.2,67,790.16,71.6,28.4,0.0,28.4,5,3rd
7261052,SPALDING COUNTY,JACKSON ROAD,76,822.17,26.3,50.0,23.7,73.7,76,823.45,22.4,56.6,21.1,77.6,77,818.86,35.1,39.0,26.0,64.9,79,813.67,38.0,45.6,16.5,62.0,79,807.70,34.2,60.8,5.1,65.8,5,3rd
7261550,SPALDING COUNTY,ATKINSON ELEM,58,819.41,22.4,63.8,13.8,77.6,58,825.05,15.5,69.0,15.5,84.5,58,825.17,19.0,56.9,24.1,81.0,58,807.38,41.4,50.0,8.6,58.6,58,800.40,51.7,46.6,1.7,48.3,5,3rd
7261750,SPALDING COUNTY,BEAVERBROOK E,76,820.34,22.4,61.8,15.8,77.6,74,818.12,24.3,62.2,13.5,75.7,74,822.58,25.7,52.7,21.6,74.3,77,813.23,40.3,44.2,15.6,59.7,77,801.27,45.5,54.5,0.0,54.5,5,3rd
7262050,SPALDING COUNTY,CRESCENT ROAD,74,842.04,9.5,47.3,43.2,90.5,74,842.24,10.8,45.9,43.2,89.2,73,837.63,12.3,57.5,30.1,87.7,74,848.76,14.9,31.1,54.1,85.1,74,835.18,8.1,59.5,32.4,91.9,5,3rd
7262552,SPALDING COUNTY,MOORE ELEMENT,43,824.91,11.6,72.1,16.3,88.4,43,830.67,14.0,60.5,25.6,86.0,43,828.72,14.0,53.5,32.6,86.0,43,808.60,39.5,51.2,9.3,60.5,43,810.33,30.2,65.1,4.7,69.8,5,3rd
7264052,SPALDING COUNTY,ORRS ELEMENTA,80,829.20,11.3,61.3,27.5,88.8,80,829.26,10.0,63.8,26.3,90.0,80,831.64,12.5,48.8,38.8,87.5,81,820.62,24.7,59.3,16.0,75.3,81,809.22,30.9,67.9,1.2,69.1,5,3rd
7270187,STEPHENS COUNTY,LIBERTY ELEME,66,845.14,0.0,51.5,48.5,100.0,65,846.54,1.5,52.3,46.2,98.5,65,833.68,9.2,55.4,35.4,90.8,66,851.62,6.1,39.4,54.5,93.9,66,827.70,10.6,69.7,19.7,89.4,14,10th
7270195,STEPHENS COUNTY,BIG A ELEMENT,75,852.56,2.7,45.3,52.0,97.3,75,848.88,4.0,48.0,48.0,96.0,75,855.91,6.7,36.0,57.3,93.3,75,856.23,8.0,32.0,60.0,92.0,75,835.07,9.3,56.0,34.7,90.7,14,10th
7270197,STEPHENS COUNTY,TOCCOA ELEMEN,82,843.93,4.9,53.7,41.5,95.1,80,841.68,5.0,53.8,41.3,95.0,81,840.10,13.6,45.7,40.7,86.4,85,848.09,11.8,38.8,49.4,88.2,85,833.76,9.4,57.6,32.9,90.6,14,10th
7270295,STEPHENS COUNTY,EASTANOLLEE E,85,843.28,2.4,56.5,41.2,97.6,79,845.58,1.3,51.9,46.8,98.7,78,834.74,15.4,47.4,37.2,84.6,85,852.35,12.9,30.6,56.5,87.1,85,834.93,7.1,57.6,35.3,92.9,14,10th
7280192,STEWART COUNTY,STEWART CO EL,32,820.09,18.8,65.6,15.6,81.3,32,819.66,25.0,65.6,9.4,75.0,32,820.88,31.3,31.3,37.5,68.8,32,804.25,46.9,46.9,6.3,53.1,32,797.59,50.0,46.9,3.1,50.0,2,2nd
7290188,SUMTER COUNTY,SUMTER CO ELE,207,824.66,21.7,54.6,23.7,78.3,205,826.00,17.6,60.0,22.4,82.4,206,816.35,34.5,44.7,20.9,65.5,211,807.25,47.9,36.0,16.1,52.1,211,799.90,52.1,42.7,5.2,47.9,2,2nd
7290395,SUMTER COUNTY,SARAH COBB EL,115,813.75,36.5,50.4,13.0,63.5,113,818.71,25.7,57.5,16.8,74.3,113,807.27,42.5,45.1,12.4,57.5,116,801.67,50.0,39.7,10.3,50.0,116,798.02,49.1,48.3,2.6,50.9,2,2nd
7300190,TALBOT COUNTY,CENTRAL ELEME,40,805.50,42.5,52.5,5.0,57.5,40,810.43,35.0,62.5,2.5,65.0,40,799.63,50.0,45.0,5.0,50.0,39,784.49,71.8,25.6,2.6,28.2,39,785.67,79.5,20.5,0.0,20.5,2,2nd
7310102,TALIAFERRO COUNTY,TALIAFERRO SC,9,      --,      --,      --,      --,      --,9,      --,      --,      --,      --,      --,9,      --,      --,      --,      --,      --,9,      --,      --,      --,      --,      --,9,      --,      --,      --,      --,      --,1,12th
7320301,TATTNALL COUNTY,COLLINS ELEME,58,829.41,10.3,62.1,27.6,89.7,57,825.51,12.3,71.9,15.8,87.7,57,817.11,24.6,57.9,17.5,75.4,58,831.40,15.5,53.4,31.0,84.5,58,813.83,36.2,55.2,8.6,63.8,4,12th
7320501,TATTNALL COUNTY,GLENNVILLE EL,105,828.68,19.0,55.2,25.7,81.0,104,832.60,12.5,58.7,28.8,87.5,104,833.27,18.3,46.2,35.6,81.7,105,818.73,30.5,50.5,19.0,69.5,105,805.15,40.0,58.1,1.9,60.0,4,12th
7320601,TATTNALL COUNTY,REIDSVILLE EL,101,825.61,17.8,59.4,22.8,82.2,99,825.53,16.2,66.7,17.2,83.8,100,822.32,25.0,50.0,25.0,75.0,101,819.66,29.7,49.5,20.8,70.3,101,823.19,21.8,59.4,18.8,78.2,4,12th
7330105,TAYLOR COUNTY,TAYLOR CO UPP,104,826.56,23.1,48.1,28.8,76.9,102,825.83,21.6,53.9,24.5,78.4,102,822.98,28.4,41.2,30.4,71.6,108,825.39,33.3,40.7,25.9,66.7,108,818.43,29.6,54.6,15.7,70.4,2,2nd
7340104,TELFAIR COUNTY,TELFAIR CO EL,147,821.56,23.8,55.1,21.1,76.2,147,826.01,23.8,53.7,22.4,76.2,146,811.32,38.4,45.2,16.4,61.6,148,816.65,37.8,39.2,23.0,62.2,147,806.42,41.5,49.0,9.5,58.5,6,1st
7351050,TERRELL COUNTY,CARVER ELEMEN,120,817.63,23.3,67.5,9.2,76.7,119,822.68,14.3,68.9,16.8,85.7,120,809.28,38.3,50.8,10.8,61.7,121,807.50,41.3,51.2,7.4,58.7,121,804.88,45.5,50.4,4.1,54.5,15,2nd
7360194,THOMAS COUNTY,CROSS CREEK E,376,836.02,9.0,55.6,35.4,91.0,373,833.83,11.8,57.6,30.6,88.2,368,831.74,16.3,50.3,33.4,83.7,379,837.26,18.7,39.8,41.4,81.3,378,818.71,23.5,61.1,15.3,76.5,15,2nd
7374050,TIFT COUNTY,OMEGA ELEMENT,58,842.33,1.7,56.9,41.4,98.3,58,838.31,1.7,58.6,39.7,98.3,58,845.88,3.4,46.6,50.0,96.6,60,842.42,13.3,46.7,40.0,86.7,59,836.83,10.2,49.2,40.7,89.8,3,8th
7374052,TIFT COUNTY,MATT WILSON E,231,835.64,10.8,53.7,35.5,89.2,231,832.78,11.7,58.0,30.3,88.3,223,828.75,17.0,53.8,29.1,83.0,233,827.89,26.2,43.3,30.5,73.8,232,812.43,32.8,56.5,10.8,67.2,3,8th
7375050,TIFT COUNTY,CHARLES SPENC,272,829.71,16.2,51.1,32.7,83.8,267,826.13,16.9,62.2,21.0,83.1,267,822.78,26.2,49.1,24.7,73.8,275,820.02,31.6,44.4,24.0,68.4,275,808.01,38.5,53.5,8.0,61.5,3,8th
7380204,TOOMBS COUNTY,LYONS UPPER E,159,829.14,22.6,44.7,32.7,77.4,156,831.41,19.9,44.2,35.9,80.1,158,816.56,30.4,48.7,20.9,69.6,159,818.64,40.3,34.6,25.2,59.7,160,816.54,31.3,48.1,20.6,68.8,4,12th
7384050,TOOMBS COUNTY,TOOMBS CENTRA,66,831.32,18.2,51.5,30.3,81.8,66,827.42,9.1,69.7,21.2,90.9,66,835.83,16.7,45.5,37.9,83.3,66,837.68,21.2,33.3,45.5,78.8,66,826.45,24.2,48.5,27.3,75.8,4,12th
7390103,TOWNS COUNTY,TOWNS CO ELEM,84,834.15,13.1,51.2,35.7,86.9,82,834.93,14.6,46.3,39.0,85.4,81,833.86,16.0,50.6,33.3,84.0,85,839.92,18.8,40.0,41.2,81.2,85,822.14,22.4,55.3,22.4,77.6,14,10th
7402050,TREUTLEN COUNTY,TREUTLEN ELEM,92,840.52,14.1,41.3,44.6,85.9,91,836.29,15.4,44.0,40.7,84.6,91,835.03,19.8,35.2,45.1,80.2,94,840.83,22.3,34.0,43.6,77.7,94,832.54,14.9,50.0,35.1,85.1,6,12th
7410109,TROUP COUNTY,CALLAWAY ELEM,79,838.24,12.7,48.1,39.2,87.3,78,835.09,7.7,61.5,30.8,92.3,77,830.05,18.2,46.8,35.1,81.8,80,828.80,12.5,60.0,27.5,87.5,79,829.09,10.1,68.4,21.5,89.9,16,3rd
7410187,TROUP COUNTY,WEST POINT EL,60,832.18,10.0,61.7,28.3,90.0,61,830.95,8.2,68.9,23.0,91.8,61,818.25,24.6,59.0,16.4,75.4,61,825.85,23.0,50.8,26.2,77.0,61,823.79,19.7,63.9,16.4,80.3,16,3rd
7410189,TROUP COUNTY,LONG CANE ELE,70,835.84,12.9,47.1,40.0,87.1,70,834.30,14.3,52.9,32.9,85.7,70,832.59,15.7,50.0,34.3,84.3,71,849.85,11.3,38.0,50.7,88.7,71,841.93,8.5,49.3,42.3,91.5,16,3rd
7410194,TROUP COUNTY,HOLLIS HAND E,69,848.01,5.8,46.4,47.8,94.2,69,843.52,8.7,44.9,46.4,91.3,68,831.81,16.2,52.9,30.9,83.8,70,848.44,8.6,38.6,52.9,91.4,69,837.33,10.1,55.1,34.8,89.9,16,3rd
7410205,TROUP COUNTY,FRANKLIN FORE,73,846.05,6.8,43.8,49.3,93.2,74,837.81,13.5,50.0,36.5,86.5,73,845.64,12.3,39.7,47.9,87.7,76,840.39,18.4,31.6,50.0,81.6,75,838.15,13.3,46.7,40.0,86.7,16,3rd
7410397,TROUP COUNTY,HOGANSVILLE E,49,845.88,8.2,38.8,53.1,91.8,50,839.30,8.0,54.0,38.0,92.0,50,840.36,14.0,38.0,48.0,86.0,50,850.68,8.0,40.0,52.0,92.0,50,839.20,10.0,58.0,32.0,90.0,16,3rd
7410497,TROUP COUNTY,WHITESVILLE R,64,822.39,21.9,56.3,21.9,78.1,64,821.00,25.0,51.6,23.4,75.0,64,810.27,39.1,42.2,18.8,60.9,64,828.16,25.0,42.2,32.8,75.0,64,822.83,28.1,46.9,25.0,71.9,16,3rd
7410597,TROUP COUNTY,ETHEL KIGHT M,76,833.14,14.5,50.0,35.5,85.5,75,832.20,16.0,52.0,32.0,84.0,71,828.07,18.3,45.1,36.6,81.7,77,848.01,11.7,40.3,48.1,88.3,77,854.16,7.8,32.5,59.7,92.2,16,3rd
7410697,TROUP COUNTY,WEST SIDE MAG,64,851.50,4.7,37.5,57.8,95.3,64,840.42,9.4,48.4,42.2,90.6,64,834.52,18.8,46.9,34.4,81.3,65,847.00,9.2,46.2,44.6,90.8,65,837.11,7.7,56.9,35.4,92.3,16,3rd
7411054,TROUP COUNTY,UNITY ELEMENT,63,819.32,20.6,63.5,15.9,79.4,63,816.98,20.6,69.8,9.5,79.4,63,816.97,22.2,57.1,20.6,77.8,64,811.61,39.1,50.0,10.9,60.9,64,817.81,20.3,67.2,12.5,79.7,16,3rd
7413050,TROUP COUNTY,HILLCREST ELE,48,843.75,8.3,41.7,50.0,91.7,49,838.31,10.2,46.9,42.9,89.8,45,836.29,8.9,53.3,37.8,91.1,48,842.50,16.7,39.6,43.8,83.3,48,832.19,12.5,56.3,31.3,87.5,16,3rd
7414050,TROUP COUNTY,MOUNTVILLE EL,50,837.88,8.0,52.0,40.0,92.0,48,842.56,6.3,52.1,41.7,93.8,48,840.46,10.4,43.8,45.8,89.6,50,850.28,4.0,40.0,56.0,96.0,50,835.28,6.0,56.0,38.0,94.0,16,3rd
7414052,TROUP COUNTY,CANNON STREET,39,817.85,28.2,61.5,10.3,71.8,39,817.36,20.5,74.4,5.1,79.5,38,807.03,39.5,42.1,18.4,60.5,39,801.46,56.4,38.5,5.1,43.6,39,794.08,59.0,41.0,0.0,41.0,16,3rd
7415050,TROUP COUNTY,ROSEMONT ELEM,83,846.70,4.8,48.2,47.0,95.2,80,849.53,2.5,51.3,46.3,97.5,77,845.01,2.6,53.2,44.2,97.4,82,844.68,11.0,42.7,46.3,89.0,82,833.15,11.0,62.2,26.8,89.0,16,3rd
7415052,TROUP COUNTY,BERTA WEATHER,51,824.27,25.5,45.1,29.4,74.5,51,820.04,23.5,62.7,13.7,76.5,51,823.65,27.5,37.3,35.3,72.5,53,824.43,26.4,49.1,24.5,73.6,53,825.09,26.4,50.9,22.6,73.6,16,3rd
7420196,TURNER COUNTY,TURNER CO ELE,120,832.21,20.0,45.0,35.0,80.0,120,827.23,18.3,57.5,24.2,81.7,120,834.21,19.2,45.8,35.0,80.8,123,833.28,26.8,41.5,31.7,73.2,123,814.52,24.4,65.9,9.8,75.6,3,2nd
7430107,TWIGGS COUNTY,JEFFERSONVILL,55,823.31,18.2,61.8,20.0,81.8,56,820.52,25.0,53.6,21.4,75.0,57,810.37,31.6,52.6,15.8,68.4,57,823.25,28.1,43.9,28.1,71.9,56,803.84,41.1,57.1,1.8,58.9,8,8th
7440103,UNION COUNTY,UNION CO ELEM,216,845.84,3.2,50.5,46.3,96.8,214,843.36,4.2,54.7,41.1,95.8,216,839.81,7.9,48.6,43.5,92.1,216,859.86,4.2,34.7,61.1,95.8,216,832.43,9.7,61.1,29.2,90.3,14,9th
7443050,UNION COUNTY,WOODY GAP HIG,4,      --,      --,      --,      --,      --,4,      --,      --,      --,      --,      --,4,      --,      --,      --,      --,      --,4,      --,      --,      --,      --,      --,4,      --,      --,      --,      --,      --,14,9th
7450295,THOMASTON UPSON COUN,UPSON LEE NOR,336,838.44,7.7,50.9,41.4,92.3,335,834.64,10.1,54.9,34.9,89.9,339,836.79,11.2,49.9,38.9,88.8,341,843.83,12.6,41.1,46.3,87.4,341,831.25,14.4,58.1,27.6,85.6,5,3rd
7460100,WALKER COUNTY,ROCK SPRING E,55,837.98,3.6,60.0,36.4,96.4,55,831.45,12.7,60.0,27.3,87.3,55,815.91,29.1,58.2,12.7,70.9,55,827.40,20.0,49.1,30.9,80.0,55,818.27,18.2,70.9,10.9,81.8,11,9th
7460194,WALKER COUNTY,ROSSVILLE ELE,77,833.30,9.1,64.9,26.0,90.9,77,822.34,14.3,70.1,15.6,85.7,74,831.45,10.8,64.9,24.3,89.2,79,839.58,11.4,50.6,38.0,88.6,79,826.67,16.5,60.8,22.8,83.5,11,9th
7460195,WALKER COUNTY,GILBERT ELEME,75,841.32,8.0,45.3,46.7,92.0,75,834.37,13.3,57.3,29.3,86.7,76,825.93,23.7,48.7,27.6,76.3,76,853.53,7.9,31.6,60.5,92.1,73,837.55,12.3,45.2,42.5,87.7,11,9th
7460199,WALKER COUNTY,CHEROKEE RIDG,131,839.11,8.4,51.1,40.5,91.6,131,836.02,11.5,52.7,35.9,88.5,131,839.29,12.2,43.5,44.3,87.8,131,842.20,13.7,42.7,43.5,86.3,131,829.31,14.5,55.0,30.5,85.5,11,9th
7460200,WALKER COUNTY,NORTH LAFAYET,85,838.95,12.9,45.9,41.2,87.1,86,836.65,12.8,47.7,39.5,87.2,83,836.10,16.9,45.8,37.3,83.1,86,834.93,14.0,51.2,34.9,86.0,86,821.92,19.8,65.1,15.1,80.2,11,9th
7462052,WALKER COUNTY,FAIRYLAND ELE,50,850.40,0.0,50.0,50.0,100.0,50,846.90,4.0,50.0,46.0,96.0,50,845.66,2.0,54.0,44.0,98.0,52,853.69,7.7,32.7,59.6,92.3,52,838.83,11.5,51.9,36.5,88.5,11,9th
7462056,WALKER COUNTY,NAOMI ELEMENT,71,843.65,4.2,52.1,43.7,95.8,71,844.21,7.0,47.9,45.1,93.0,69,832.41,15.9,49.3,34.8,84.1,71,842.92,12.7,36.6,50.7,87.3,71,824.21,15.5,69.0,15.5,84.5,11,9th
7464050,WALKER COUNTY,CHATTANOOGA E,101,836.67,10.9,50.5,38.6,89.1,96,839.90,8.3,46.9,44.8,91.7,95,835.63,18.9,40.0,41.1,81.1,101,843.63,11.9,42.6,45.5,88.1,102,834.63,13.7,53.9,32.4,86.3,11,9th
7465052,WALKER COUNTY,STONE CREEK E,78,839.85,7.7,56.4,35.9,92.3,78,832.64,7.7,66.7,25.6,92.3,78,825.63,23.1,51.3,25.6,76.9,78,832.26,11.5,53.8,34.6,88.5,78,828.38,12.8,59.0,28.2,87.2,11,9th
7470101,WALTON COUNTY,ATHA ROAD ELE,114,833.33,18.4,44.7,36.8,81.6,113,835.52,15.0,44.2,40.7,85.0,114,839.80,19.3,33.3,47.4,80.7,114,831.58,22.8,40.4,36.8,77.2,115,815.74,31.3,56.5,12.2,68.7,10,7th
7470105,WALTON COUNTY,MONROE ELEMEN,124,832.31,17.7,50.0,32.3,82.3,124,833.36,16.1,54.0,29.8,83.9,124,833.73,20.2,42.7,37.1,79.8,124,814.52,39.5,37.1,23.4,60.5,123,808.97,37.4,52.0,10.6,62.6,10,7th
7470108,WALTON COUNTY,SHARON ELEMEN,135,841.96,5.9,50.4,43.7,94.1,134,841.22,3.7,59.0,37.3,96.3,134,840.28,11.9,47.0,41.0,88.1,135,844.74,5.9,50.4,43.7,94.1,135,829.07,11.1,68.9,20.0,88.9,10,7th
7470176,WALTON COUNTY,BAY CREEK ELE,107,849.29,6.5,33.6,59.8,93.5,107,847.82,5.6,43.0,51.4,94.4,107,855.13,5.6,30.8,63.6,94.4,107,857.27,4.7,32.7,62.6,95.3,107,837.57,6.5,57.0,36.4,93.5,10,7th
7470191,WALTON COUNTY,LOGANVILLE EL,92,842.35,7.6,44.6,47.8,92.4,92,841.67,5.4,56.5,38.0,94.6,92,831.88,15.2,51.1,33.7,84.8,92,834.73,13.0,53.3,33.7,87.0,91,823.46,14.3,68.1,17.6,85.7,10,7th
7470195,WALTON COUNTY,WALNUT GROVE,80,832.60,10.0,58.8,31.3,90.0,79,831.78,15.2,58.2,26.6,84.8,77,838.03,10.4,50.6,39.0,89.6,80,837.19,12.5,51.3,36.3,87.5,80,824.23,15.0,62.5,22.5,85.0,10,7th
7470202,WALTON COUNTY,YOUTH ELEMENT,116,844.78,5.2,44.0,50.9,94.8,117,847.49,3.4,49.6,47.0,96.6,119,853.97,7.6,36.1,56.3,92.4,119,854.29,9.2,37.0,53.8,90.8,117,843.57,7.7,51.3,41.0,92.3,10,7th
7471052,WALTON COUNTY,BLAINE ST ELE,103,836.32,13.6,44.7,41.7,86.4,103,836.87,13.6,51.5,35.0,86.4,105,833.90,20.0,41.0,39.0,80.0,105,829.74,22.9,45.7,31.4,77.1,105,817.30,20.0,66.7,13.3,80.0,10,7th
7472052,WALTON COUNTY,WALKER PARK E,107,837.75,7.5,52.3,40.2,92.5,105,833.50,12.4,56.2,31.4,87.6,110,825.74,24.5,43.6,31.8,75.5,109,816.76,33.0,45.9,21.1,67.0,108,809.93,33.3,62.0,4.6,66.7,10,7th
7480196,WARE COUNTY,WILLIAMS HEIG,61,846.44,1.6,50.8,47.5,98.4,61,848.85,3.3,47.5,49.2,96.7,61,842.62,1.6,55.7,42.6,98.4,61,849.44,4.9,45.9,49.2,95.1,61,841.41,8.2,49.2,42.6,91.8,13,1st
7480296,WARE COUNTY,CENTER ELEMEN,86,828.84,12.8,60.5,26.7,87.2,86,829.10,15.1,55.8,29.1,84.9,86,831.33,17.4,47.7,34.9,82.6,86,833.97,25.6,41.9,32.6,74.4,86,815.87,26.7,59.3,14.0,73.3,13,1st
7480396,WARE COUNTY,RUSKIN ELEMEN,68,823.01,17.6,63.2,19.1,82.4,67,824.75,17.9,64.2,17.9,82.1,67,820.33,23.9,52.2,23.9,76.1,68,835.75,19.1,45.6,35.3,80.9,68,833.59,11.8,55.9,32.4,88.2,13,1st
7483050,WARE COUNTY,MEMORIAL DRIV,58,842.66,0.0,58.6,41.4,100.0,58,837.79,3.4,67.2,29.3,96.6,58,831.97,8.6,60.3,31.0,91.4,58,833.45,13.8,56.9,29.3,86.2,58,820.10,12.1,79.3,8.6,87.9,13,1st
7483052,WARE COUNTY,WARESBORO ELE,78,831.69,10.3,59.0,30.8,89.7,78,829.00,11.5,64.1,24.4,88.5,78,826.94,17.9,50.0,32.1,82.1,78,824.24,21.8,53.8,24.4,78.2,78,812.64,28.2,64.1,7.7,71.8,13,1st
7485050,WARE COUNTY,WACONA ELEMEN,119,836.70,10.1,51.3,38.7,89.9,119,836.54,14.3,49.6,36.1,85.7,119,834.81,15.1,45.4,39.5,84.9,123,842.22,17.1,34.1,48.8,82.9,123,821.15,17.9,65.9,16.3,82.1,13,1st
7493050,WARREN COUNTY,FREEMAN ELEME,52,816.48,30.8,57.7,11.5,69.2,52,819.65,25.0,63.5,11.5,75.0,52,802.50,46.2,46.2,7.7,53.8,52,800.62,51.9,42.3,5.8,48.1,52,795.21,51.9,46.2,1.9,48.1,1,12th
7504050,WASHINGTON COUNTY,RIDGE RD ELEM,227,826.29,24.2,46.3,29.5,75.8,227,827.91,22.5,50.2,27.3,77.5,228,824.46,29.4,41.7,28.9,70.6,230,828.33,28.3,40.4,31.3,71.7,230,818.64,28.3,51.7,20.0,71.7,12,12th
7510394,WAYNE COUNTY,MARTHA RAWLS,93,831.11,8.6,67.7,23.7,91.4,91,836.42,7.7,61.5,30.8,92.3,92,848.26,7.6,43.5,48.9,92.4,93,838.62,21.5,44.1,34.4,78.5,93,825.55,20.4,57.0,22.6,79.6,4,1st
7510494,WAYNE COUNTY,BACON ELEMENT,101,826.44,17.8,55.4,26.7,82.2,100,826.61,17.0,59.0,24.0,83.0,100,830.16,26.0,38.0,36.0,74.0,103,833.76,27.2,40.8,32.0,72.8,103,818.08,29.1,51.5,19.4,70.9,4,1st
