Key,System name,School name,N Tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N Tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N Tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N Tested Science,Science: Mean Scale Score,Science: % Did not meet the standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N Tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Did not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard
7480396,WARE COUNTY,RUSKIN ELEMEN,61,833.48,0.0,67.2,32.8,100.0,61,826.74,9.8,67.2,23.0,90.2,62,815.68,29.0,58.1,12.9,71.0,61,817.10,29.5,57.4,13.1,70.5,60,812.05,26.7,66.7,6.7,73.3
7483050,WARE COUNTY,MEMORIAL DRIV,54,835.67,3.7,64.8,31.5,96.3,54,834.74,3.7,64.8,31.5,96.3,54,833.44,16.7,53.7,29.6,83.3,54,830.85,13.0,59.3,27.8,87.0,54,822.98,11.1,75.9,13.0,88.9
7483052,WARE COUNTY,WARESBORO ELE,71,831.87,5.6,67.6,26.8,94.4,71,824.96,11.3,71.8,16.9,88.7,71,827.80,12.7,62.0,25.4,87.3,71,821.00,21.1,64.8,14.1,78.9,71,810.62,22.5,77.5,0.0,77.5
7485050,WARE COUNTY,WACONA ELEMEN,118,837.63,10.2,51.7,38.1,89.8,118,834.27,13.6,45.8,40.7,86.4,118,829.96,25.4,36.4,38.1,74.6,118,833.61,18.6,44.1,37.3,81.4,118,823.87,19.5,60.2,20.3,80.5
7493050,WARREN COUNTY,FREEMAN ELEME,53,819.47,18.9,66.0,15.1,81.1,53,822.02,17.0,62.3,20.8,83.0,53,817.62,39.6,37.7,22.6,60.4,53,806.08,41.5,52.8,5.7,58.5,52,811.08,36.5,51.9,11.5,63.5
7504050,WASHINGTON COUNTY,RIDGE RD ELEM,245,828.11,14.3,59.2,26.5,85.7,245,828.22,16.3,56.7,26.9,83.7,245,829.10,23.7,45.3,31.0,76.3,245,826.95,22.4,51.0,26.5,77.6,245,823.33,21.6,57.1,21.2,78.4
7510394,WAYNE COUNTY,MARTHA RAWLS,97,825.47,12.4,64.9,22.7,87.6,97,828.20,16.5,58.8,24.7,83.5,97,821.99,28.9,49.5,21.6,71.1,97,814.97,35.1,52.6,12.4,64.9,97,810.96,27.8,64.9,7.2,72.2
7510494,WAYNE COUNTY,BACON ELEMENT,113,822.67,15.0,69.0,15.9,85.0,113,824.13,23.0,52.2,24.8,77.0,114,819.37,32.5,43.9,23.7,67.5,114,814.90,36.0,48.2,15.8,64.0,113,804.61,36.3,60.2,3.5,63.7
7511050,WAYNE COUNTY,JESUP ELEMENT,92,829.99,10.9,66.3,22.8,89.1,92,825.91,14.1,64.1,21.7,85.9,91,819.22,28.6,53.8,17.6,71.4,91,818.32,25.3,56.0,18.7,74.7,91,812.48,30.8,58.2,11.0,69.2
7511052,WAYNE COUNTY,SCREVEN ELEME,51,836.18,5.9,56.9,37.3,94.1,51,838.92,5.9,49.0,45.1,94.1,51,843.02,11.8,41.2,47.1,88.2,51,834.96,11.8,51.0,37.3,88.2,51,821.16,23.5,64.7,11.8,76.5
7513050,WAYNE COUNTY,ODUM ELEMENTA,75,836.25,9.3,52.0,38.7,90.7,74,832.31,13.5,52.7,33.8,86.5,74,847.14,13.5,35.1,51.4,86.5,73,838.27,17.8,46.6,35.6,82.2,72,823.44,18.1,65.3,16.7,81.9
7520104,WEBSTER COUNTY,WEBSTER COUNT,41,838.98,2.4,58.5,39.0,97.6,41,839.49,12.2,51.2,36.6,87.8,41,832.73,24.4,36.6,39.0,75.6,41,842.49,12.2,48.8,39.0,87.8,41,824.88,19.5,58.5,22.0,80.5
7531052,WHEELER COUNTY,WHEELER CO EL,58,838.93,5.2,55.2,39.7,94.8,57,825.18,12.3,66.7,21.1,87.7,57,824.49,22.8,52.6,24.6,77.2,58,827.33,19.0,58.6,22.4,81.0,58,825.59,8.6,70.7,20.7,91.4
7540100,WHITE COUNTY,WHITE CO INT,144,842.42,4.2,51.4,44.4,95.8,144,835.75,7.6,61.1,31.3,92.4,144,837.31,13.2,47.9,38.9,86.8,144,834.13,10.4,56.9,32.6,89.6,144,822.15,16.7,69.4,13.9,83.3
7540104,WHITE COUNTY,MOUNT YONAH E,78,848.31,2.6,48.7,48.7,97.4,78,845.94,6.4,47.4,46.2,93.6,78,859.04,9.0,28.2,62.8,91.0,78,841.51,10.3,52.6,37.2,89.7,78,835.87,7.7,57.7,34.6,92.3
7540109,WHITE COUNTY,MOSSY CREEK E,74,836.03,2.7,58.1,39.2,97.3,74,830.30,12.2,64.9,23.0,87.8,74,828.95,23.0,50.0,27.0,77.0,74,821.00,25.7,54.1,20.3,74.3,74,814.20,23.0,68.9,8.1,77.0
7550199,WHITFIELD COUNTY,NEW HOPE ELEM,105,839.58,8.6,50.5,41.0,91.4,105,840.13,6.7,51.4,41.9,93.3,105,835.50,21.0,41.9,37.1,79.0,105,833.24,13.3,59.0,27.6,86.7,105,825.15,16.2,66.7,17.1,83.8
7550206,WHITFIELD COUNTY,BEAVERDALE EL,72,845.03,6.9,43.1,50.0,93.1,72,839.97,6.9,54.2,38.9,93.1,72,846.28,9.7,41.7,48.6,90.3,72,829.28,13.9,63.9,22.2,86.1,72,814.46,26.4,66.7,6.9,73.6
7550211,WHITFIELD COUNTY,CEDAR RIDGE E,86,822.08,16.3,61.6,22.1,83.7,86,816.76,22.1,62.8,15.1,77.9,87,805.38,44.8,41.4,13.8,55.2,87,820.26,26.4,54.0,19.5,73.6,86,812.23,31.4,58.1,10.5,68.6
7551050,WHITFIELD COUNTY,ANTIOCH ELEME,79,832.47,3.8,72.2,24.1,96.2,78,832.28,12.8,53.8,33.3,87.2,80,829.83,17.5,50.0,32.5,82.5,79,823.66,17.7,64.6,17.7,82.3,78,818.29,21.8,66.7,11.5,78.2
7551052,WHITFIELD COUNTY,EASTSIDE ELEM,86,818.55,12.8,76.7,10.5,87.2,86,821.99,17.4,69.8,12.8,82.6,86,818.74,29.1,48.8,22.1,70.9,86,811.71,33.7,54.7,11.6,66.3,86,807.30,38.4,57.0,4.7,61.6
7551054,WHITFIELD COUNTY,VARNELL ELEME,77,833.99,6.5,63.6,29.9,93.5,77,830.70,5.2,67.5,27.3,94.8,77,829.55,15.6,57.1,27.3,84.4,77,828.91,13.0,63.6,23.4,87.0,77,830.45,9.1,63.6,27.3,90.9
7552050,WHITFIELD COUNTY,COHUTTA ELEME,50,831.90,12.0,64.0,24.0,88.0,50,821.08,18.0,68.0,14.0,82.0,50,820.50,30.0,50.0,20.0,70.0,50,826.84,22.0,58.0,20.0,78.0,50,819.08,24.0,60.0,16.0,76.0
7552052,WHITFIELD COUNTY,PLEASANT GROV,102,839.23,6.9,54.9,38.2,93.1,102,836.47,8.8,55.9,35.3,91.2,102,830.93,17.6,50.0,32.4,82.4,102,832.15,8.8,65.7,25.5,91.2,102,826.90,11.8,72.5,15.7,88.2
7552054,WHITFIELD COUNTY,WESTSIDE ELEM,119,839.73,7.6,52.9,39.5,92.4,119,841.26,7.6,45.4,47.1,92.4,119,839.36,13.4,43.7,42.9,86.6,119,839.46,9.2,50.4,40.3,90.8,119,836.49,5.0,67.2,27.7,95.0
7553050,WHITFIELD COUNTY,DAWNVILLE ELE,73,833.52,2.7,65.8,31.5,97.3,73,828.95,16.4,69.9,13.7,83.6,73,823.82,17.8,58.9,23.3,82.2,73,831.10,11.0,60.3,28.8,89.0,73,822.04,15.1,74.0,11.0,84.9
7553052,WHITFIELD COUNTY,TUNNEL HILL E,54,840.39,3.7,59.3,37.0,96.3,54,828.72,11.1,64.8,24.1,88.9,54,832.59,24.1,35.2,40.7,75.9,54,835.26,13.0,57.4,29.6,87.0,54,828.70,7.4,74.1,18.5,92.6
7554050,WHITFIELD COUNTY,DUG GAP ELEME,74,832.50,10.8,58.1,31.1,89.2,74,828.09,13.5,60.8,25.7,86.5,74,829.51,18.9,50.0,31.1,81.1,74,825.30,18.9,60.8,20.3,81.1,74,819.42,21.6,64.9,13.5,78.4
7554052,WHITFIELD COUNTY,VALLEY POINT,94,835.11,9.6,56.4,34.0,90.4,94,832.72,11.7,52.1,36.2,88.3,95,827.83,18.9,53.7,27.4,81.1,95,825.61,17.9,55.8,26.3,82.1,94,822.74,13.8,75.5,10.6,86.2
7560195,WILCOX COUNTY,WILCOX CO ELE,81,825.01,18.5,58.0,23.5,81.5,81,825.23,23.5,53.1,23.5,76.5,81,818.75,32.1,48.1,19.8,67.9,81,817.43,39.5,38.3,22.2,60.5,81,814.79,29.6,54.3,16.0,70.4
7570105,WILKES COUNTY,WASHINGTON WI,137,829.69,9.5,65.7,24.8,90.5,137,820.02,10.9,81.0,8.0,89.1,137,834.74,9.5,58.4,32.1,90.5,137,811.98,27.0,65.0,8.0,73.0,137,798.09,50.4,48.9,0.7,49.6
7580175,WILKINSON COUNTY,WILKINSON ELE,125,821.22,23.2,52.0,24.8,76.8,125,814.84,28.8,54.4,16.8,71.2,125,811.10,38.4,43.2,18.4,61.6,125,810.70,44.8,39.2,16.0,55.2,125,807.92,40.8,49.6,9.6,59.2
7593051,WORTH COUNTY,SYLVESTER ELE,254,830.94,11.4,58.7,29.9,88.6,254,825.86,16.1,63.8,20.1,83.9,254,825.39,28.7,43.7,27.6,71.3,254,820.83,27.2,52.4,20.5,72.8,254,809.82,29.9,63.0,7.1,70.1
7610101,ATLANTA PUBLIC SCHOO,PARKSIDE ELEM,104,823.68,24.0,51.9,24.0,76.0,104,824.58,24.0,51.9,24.0,76.0,104,818.81,33.7,46.2,20.2,66.3,104,824.83,28.8,40.4,30.8,71.2,104,821.71,26.9,50.0,23.1,73.1
7610103,ATLANTA PUBLIC SCHOO,HERITAGE ACAD,96,820.97,17.7,67.7,14.6,82.3,96,824.26,18.8,59.4,21.9,81.3,96,810.53,39.6,41.7,18.8,60.4,96,808.16,37.5,53.1,9.4,62.5,96,810.78,34.4,59.4,6.3,65.6
7610104,ATLANTA PUBLIC SCHOO,DOBBS ELEMENT,82,816.68,29.3,57.3,13.4,70.7,82,821.79,22.0,59.8,18.3,78.0,82,804.13,43.9,42.7,13.4,56.1,82,810.05,34.1,52.4,13.4,65.9,82,808.72,26.8,67.1,6.1,73.2
7610105,ATLANTA PUBLIC SCHOO,FINCH ELEMENT,85,811.49,28.2,60.0,11.8,71.8,85,812.26,34.1,51.8,14.1,65.9,85,802.45,50.6,34.1,15.3,49.4,85,798.33,52.9,42.4,4.7,47.1,85,806.34,37.6,56.5,5.9,62.4
7610116,ATLANTA PUBLIC SCHOO,SPRINGDALE PA,60,856.63,1.7,30.0,68.3,98.3,59,859.20,0.0,28.8,71.2,100.0,61,872.75,4.9,19.7,75.4,95.1,61,856.51,3.3,27.9,68.9,96.7,60,860.87,1.7,28.3,70.0,98.3
7610117,ATLANTA PUBLIC SCHOO,ATLANTA PREPA,43,817.35,25.6,60.5,14.0,74.4,43,817.16,30.2,55.8,14.0,69.8,43,798.77,48.8,37.2,14.0,51.2,43,806.35,39.5,51.2,9.3,60.5,43,803.00,39.5,55.8,4.7,60.5
7610196,ATLANTA PUBLIC SCHOO,CASCADE ELEME,77,821.53,18.2,63.6,18.2,81.8,77,824.48,18.2,64.9,16.9,81.8,77,813.19,31.2,55.8,13.0,68.8,77,811.17,33.8,57.1,9.1,66.2,77,815.42,26.0,62.3,11.7,74.0
7610199,ATLANTA PUBLIC SCHOO,CENTENNIAL PL,78,831.74,16.7,52.6,30.8,83.3,78,833.76,12.8,55.1,32.1,87.2,78,827.01,21.8,55.1,23.1,78.2,79,827.86,21.5,53.2,25.3,78.5,79,825.70,19.0,57.0,24.1,81.0
7610201,ATLANTA PUBLIC SCHOO,CHARLES R DRE,83,832.20,7.2,62.7,30.1,92.8,83,837.86,6.0,56.6,37.3,94.0,83,829.22,15.7,55.4,28.9,84.3,83,830.92,10.8,63.9,25.3,89.2,83,828.33,12.0,65.1,22.9,88.0
7610203,ATLANTA PUBLIC SCHOO,HERNDON ELEME,34,812.24,26.5,61.8,11.8,73.5,34,819.15,29.4,44.1,26.5,70.6,34,809.53,47.1,29.4,23.5,52.9,34,800.56,44.1,50.0,5.9,55.9,34,800.97,52.9,38.2,8.8,47.1
7610204,ATLANTA PUBLIC SCHOO,MILES ELEMENT,79,822.09,21.5,54.4,24.1,78.5,79,824.91,16.5,59.5,24.1,83.5,79,822.01,25.3,46.8,27.8,74.7,79,817.63,27.8,63.3,8.9,72.2,79,814.89,29.1,57.0,13.9,70.9
7610207,ATLANTA PUBLIC SCHOO,HILLSIDE CONA,5,--,--,--,--,--,6,--,--,--,--,--,6,--,--,--,--,--,6,--,--,--,--,--,6,--,--,--,--,--
7610296,ATLANTA PUBLIC SCHOO,PERKERSON ELE,58,813.67,29.3,62.1,8.6,70.7,58,811.55,37.9,50.0,12.1,62.1,58,800.74,53.4,34.5,12.1,46.6,58,800.90,48.3,43.1,8.6,51.7,58,800.91,41.4,53.4,5.2,58.6
7610303,ATLANTA PUBLIC SCHOO,BOLTON ACADEM,61,828.08,11.5,67.2,21.3,88.5,61,825.03,23.0,50.8,26.2,77.0,62,815.79,35.5,41.9,22.6,64.5,62,815.60,32.3,53.2,14.5,67.7,60,815.82,26.7,60.0,13.3,73.3
7610304,ATLANTA PUBLIC SCHOO,DEERWOOD ACAD,99,830.77,9.1,62.6,28.3,90.9,99,837.03,7.1,54.5,38.4,92.9,99,830.26,20.2,47.5,32.3,79.8,99,833.75,12.1,56.6,31.3,87.9,99,830.02,12.1,63.6,24.2,87.9
7610305,ATLANTA PUBLIC SCHOO,BURGESS PETER,42,831.45,9.5,64.3,26.2,90.5,42,833.48,9.5,54.8,35.7,90.5,42,822.40,21.4,57.1,21.4,78.6,42,835.69,11.9,57.1,31.0,88.1,42,822.93,21.4,64.3,14.3,78.6
7610405,ATLANTA PUBLIC SCHOO,UNIVERSITY CO,47,811.00,38.3,46.8,14.9,61.7,47,813.85,34.0,46.8,19.1,66.0,47,809.00,42.6,34.0,23.4,57.4,47,812.47,42.6,40.4,17.0,57.4,47,811.57,40.4,44.7,14.9,59.6
7610505,ATLANTA PUBLIC SCHOO,NEIGHBORHOOD,60,855.90,3.3,35.0,61.7,96.7,60,845.97,5.0,45.0,50.0,95.0,60,842.13,10.0,43.3,46.7,90.0,60,855.98,5.0,31.7,63.3,95.0,59,843.41,3.4,52.5,44.1,96.6
7610604,ATLANTA PUBLIC SCHOO,BAZOLINE E US,71,813.90,23.9,62.0,14.1,76.1,71,813.97,28.2,56.3,15.5,71.8,71,793.96,56.3,33.8,9.9,43.7,71,802.38,45.1,47.9,7.0,54.9,71,799.79,45.1,52.1,2.8,54.9
7611052,ATLANTA PUBLIC SCHOO,BETHUNE ELEME,75,812.83,21.3,66.7,12.0,78.7,75,814.68,26.7,64.0,9.3,73.3,75,790.72,61.3,33.3,5.3,38.7,75,797.85,57.3,40.0,2.7,42.7,75,798.95,52.0,46.7,1.3,48.0
7611053,ATLANTA PUBLIC SCHOO,BOYD ELEMENTA,64,815.30,29.7,57.8,12.5,70.3,64,817.02,31.3,48.4,20.3,68.8,66,804.09,45.5,37.9,16.7,54.5,66,802.88,47.0,45.5,7.6,53.0,66,805.74,37.9,51.5,10.6,62.1
7611063,ATLANTA PUBLIC SCHOO,HUTCHINSON EL,83,815.02,24.1,59.0,16.9,75.9,83,815.40,27.7,61.4,10.8,72.3,83,805.47,48.2,33.7,18.1,51.8,83,805.65,41.0,44.6,14.5,59.0,83,814.92,33.7,50.6,15.7,66.3
7611064,ATLANTA PUBLIC SCHOO,KIMBERLY ELEM,79,811.57,26.6,65.8,7.6,73.4,79,811.11,29.1,63.3,7.6,70.9,79,797.84,50.6,40.5,8.9,49.4,79,803.16,39.2,55.7,5.1,60.8,79,799.56,43.0,57.0,0.0,57.0
7611066,ATLANTA PUBLIC SCHOO,RIVERS ELEMEN,95,849.53,4.2,41.1,54.7,95.8,95,848.22,4.2,46.3,49.5,95.8,96,848.99,13.5,35.4,51.0,86.5,96,842.20,11.5,39.6,49.0,88.5,94,833.76,9.6,56.4,34.0,90.4
7611068,ATLANTA PUBLIC SCHOO,TOWNS ELEMENT,58,812.52,34.5,60.3,5.2,65.5,58,815.38,29.3,62.1,8.6,70.7,58,802.67,50.0,39.7,10.3,50.0,58,799.17,55.2,41.4,3.4,44.8,58,801.38,43.1,53.4,3.4,56.9
7611208,ATLANTA PUBLIC SCHOO,IMAGINE WESLE,62,837.94,9.7,54.8,35.5,90.3,62,830.27,9.7,69.4,21.0,90.3,62,825.55,19.4,53.2,27.4,80.6,62,817.84,24.2,59.7,16.1,75.8,61,813.98,23.0,67.2,9.8,77.0
7611560,ATLANTA PUBLIC SCHOO,GARDEN HILLS,89,838.06,2.2,66.3,31.5,97.8,89,835.96,6.7,60.7,32.6,93.3,90,828.61,15.6,53.3,31.1,84.4,90,825.80,14.4,72.2,13.3,85.6,89,815.56,22.5,68.5,9.0,77.5
7611567,ATLANTA PUBLIC SCHOO,SMITH ELEMENT,144,857.96,4.2,25.0,70.8,95.8,144,857.77,2.8,32.6,64.6,97.2,145,866.10,8.3,30.3,61.4,91.7,145,857.52,6.2,27.6,66.2,93.8,144,855.38,4.2,34.0,61.8,95.8
7611664,ATLANTA PUBLIC SCHOO,MORNINGSIDE E,123,857.68,4.9,28.5,66.7,95.1,123,854.45,4.1,34.1,61.8,95.9,124,860.67,7.3,29.0,63.7,92.7,124,861.82,3.2,29.8,66.9,96.8,123,850.28,4.9,40.7,54.5,95.1
7612050,ATLANTA PUBLIC SCHOO,ADAMSVILLE EL,66,809.91,31.8,57.6,10.6,68.2,66,815.68,31.8,51.5,16.7,68.2,66,801.97,43.9,45.5,10.6,56.1,66,800.14,50.0,45.5,4.5,50.0,66,799.88,40.9,59.1,0.0,59.1
7612053,ATLANTA PUBLIC SCHOO,BRANDON ELEME,161,867.27,0.6,25.5,73.9,99.4,161,861.06,2.5,30.4,67.1,97.5,161,875.60,7.5,18.0,74.5,92.5,161,871.61,3.1,19.9,77.0,96.9,161,865.30,1.2,23.6,75.2,98.8
7612057,ATLANTA PUBLIC SCHOO,CONNALLY ELEM,87,816.61,24.1,64.4,11.5,75.9,87,814.92,26.4,59.8,13.8,73.6,87,808.69,46.0,33.3,20.7,54.0,87,809.83,37.9,49.4,12.6,62.1,86,810.28,34.9,51.2,14.0,65.1
7612059,ATLANTA PUBLIC SCHOO,EAST LAKE ELE,38,814.21,31.6,60.5,7.9,68.4,38,823.61,21.1,55.3,23.7,78.9,38,821.39,23.7,52.6,23.7,76.3,38,812.16,34.2,52.6,13.2,65.8,38,808.26,31.6,63.2,5.3,68.4
7612062,ATLANTA PUBLIC SCHOO,HOPE ELEMENTA,70,816.26,18.6,75.7,5.7,81.4,70,821.96,17.1,70.0,12.9,82.9,70,795.99,64.3,31.4,4.3,35.7,70,803.40,44.3,48.6,7.1,55.7,70,807.77,37.1,55.7,7.1,62.9
7612560,ATLANTA PUBLIC SCHOO,GIDEONS ELEME,108,807.44,34.3,59.3,6.5,65.7,108,807.16,39.8,54.6,5.6,60.2,108,788.45,66.7,30.6,2.8,33.3,108,794.05,53.7,39.8,6.5,46.3,108,794.69,57.4,41.7,0.9,42.6
7612563,ATLANTA PUBLIC SCHOO,JACKSON ELEME,147,864.22,2.7,22.4,74.8,97.3,146,860.70,4.1,24.7,71.2,95.9,147,868.80,4.8,25.9,69.4,95.2,146,874.77,2.7,17.1,80.1,97.3,146,866.41,3.4,24.7,71.9,96.6
7612564,ATLANTA PUBLIC SCHOO,LIN ELEMENTAR,87,855.98,3.4,35.6,60.9,96.6,87,851.14,3.4,41.4,55.2,96.6,87,855.69,11.5,34.5,54.0,88.5,87,863.41,6.9,31.0,62.1,93.1,87,848.32,9.2,33.3,57.5,90.8
7612568,ATLANTA PUBLIC SCHOO,VENETIAN HILL,70,821.80,17.1,62.9,20.0,82.9,71,823.83,18.3,63.4,18.3,81.7,71,809.52,35.2,50.7,14.1,64.8,71,806.63,35.2,54.9,9.9,64.8,71,808.54,28.2,66.2,5.6,71.8
7612569,ATLANTA PUBLIC SCHOO,WEST MANOR EL,49,841.12,4.1,49.0,46.9,95.9,49,846.33,10.2,30.6,59.2,89.8,49,834.90,24.5,38.8,36.7,75.5,49,836.47,18.4,38.8,42.9,81.6,49,823.18,20.4,61.2,18.4,79.6
7613051,ATLANTA PUBLIC SCHOO,BEECHER HILLS,56,826.73,16.1,62.5,21.4,83.9,56,828.55,7.1,75.0,17.9,92.9,56,823.18,17.9,64.3,17.9,82.1,56,823.86,21.4,62.5,16.1,78.6,56,823.27,19.6,60.7,19.6,80.4
7613057,ATLANTA PUBLIC SCHOO,CONTINENTAL C,61,825.52,9.8,75.4,14.8,90.2,61,830.84,11.5,63.9,24.6,88.5,61,831.67,9.8,63.9,26.2,90.2,61,817.56,19.7,65.6,14.8,80.3,61,819.70,13.1,75.4,11.5,86.9
7613059,ATLANTA PUBLIC SCHOO,FAIN ELEMENTA,86,804.14,34.9,62.8,2.3,65.1,86,808.13,30.2,64.0,5.8,69.8,86,790.74,65.1,31.4,3.5,34.9,86,794.16,55.8,41.9,2.3,44.2,86,788.52,69.8,30.2,0.0,30.2
7613065,ATLANTA PUBLIC SCHOO,PEYTON FOREST,94,826.01,17.0,62.8,20.2,83.0,94,829.34,12.8,62.8,24.5,87.2,94,819.06,26.6,53.2,20.2,73.4,94,851.33,7.4,35.1,57.4,92.6,94,848.21,4.3,48.9,46.8,95.7
7613069,ATLANTA PUBLIC SCHOO,WHITE ELEMENT,51,805.22,43.1,49.0,7.8,56.9,51,804.00,41.2,52.9,5.9,58.8,51,779.47,72.5,23.5,3.9,27.5,51,805.92,47.1,37.3,15.7,52.9,51,794.08,62.7,37.3,0.0,37.3
7613559,ATLANTA PUBLIC SCHOO,FICKETT ELEME,90,830.27,6.7,65.6,27.8,93.3,90,829.27,10.0,62.2,27.8,90.0,89,819.91,29.2,52.8,18.0,70.8,90,821.03,22.2,63.3,14.4,77.8,89,817.27,25.8,64.0,10.1,74.2
7613566,ATLANTA PUBLIC SCHOO,SCOTT ELEMENT,78,810.64,37.2,53.8,9.0,62.8,78,809.04,30.8,61.5,7.7,69.2,78,790.12,59.0,37.2,3.8,41.0,78,797.44,53.8,43.6,2.6,46.2,78,792.82,56.4,42.3,1.3,43.6
7613569,ATLANTA PUBLIC SCHOO,WHITEFOORD EL,46,823.87,19.6,58.7,21.7,80.4,46,827.20,17.4,52.2,30.4,82.6,46,820.50,23.9,52.2,23.9,76.1,46,809.07,39.1,58.7,2.2,60.9,46,814.98,30.4,56.5,13.0,69.6
7614056,ATLANTA PUBLIC SCHOO,CLEVELAND ELE,64,829.31,18.8,50.0,31.3,81.3,64,824.14,15.6,64.1,20.3,84.4,64,816.86,21.9,62.5,15.6,78.1,64,813.52,31.3,56.3,12.5,68.8,64,815.11,31.3,53.1,15.6,68.8
7614057,ATLANTA PUBLIC SCHOO,COOK ELEMENTA,61,810.11,26.2,67.2,6.6,73.8,61,806.16,39.3,57.4,3.3,60.7,61,792.31,57.4,37.7,4.9,42.6,61,796.69,52.5,42.6,4.9,47.5,61,798.30,49.2,49.2,1.6,50.8
7614063,ATLANTA PUBLIC SCHOO,M A JONES ELE,83,819.10,19.3,65.1,15.7,80.7,83,819.84,24.1,56.6,19.3,75.9,83,813.80,32.5,44.6,22.9,67.5,83,815.84,31.3,51.8,16.9,68.7,83,803.69,42.2,53.0,4.8,57.8
7614066,ATLANTA PUBLIC SCHOO,SLATER ELEMEN,100,807.19,37.0,53.0,10.0,63.0,100,806.21,42.0,46.0,12.0,58.0,100,794.97,53.0,43.0,4.0,47.0,100,796.93,52.0,44.0,4.0,48.0,100,798.41,50.0,47.0,3.0,50.0
7615051,ATLANTA PUBLIC SCHOO,BENTEEN ELEME,38,812.87,21.1,73.7,5.3,78.9,38,818.63,21.1,55.3,23.7,78.9,38,803.26,39.5,52.6,7.9,60.5,38,802.97,50.0,42.1,7.9,50.0,38,800.16,47.4,52.6,0.0,52.6
7615054,ATLANTA PUBLIC SCHOO,CAPITOL VIEW,70,828.26,15.7,57.1,27.1,84.3,70,823.40,15.7,57.1,27.1,84.3,70,818.79,28.6,52.9,18.6,71.4,70,819.01,27.1,54.3,18.6,72.9,70,808.47,31.4,67.1,1.4,68.6
7615066,ATLANTA PUBLIC SCHOO,D H STANTON E,50,811.08,30.0,62.0,8.0,70.0,50,811.52,30.0,56.0,14.0,70.0,50,800.00,56.0,36.0,8.0,44.0,50,802.36,46.0,48.0,6.0,54.0,50,797.64,48.0,50.0,2.0,52.0
7615067,ATLANTA PUBLIC SCHOO,THOMASVILLE H,63,812.97,19.0,73.0,7.9,81.0,63,811.67,33.3,54.0,12.7,66.7,63,793.46,60.3,31.7,7.9,39.7,63,802.95,46.0,50.8,3.2,54.0,63,804.89,34.9,63.5,1.6,65.1
7615558,ATLANTA PUBLIC SCHOO,DUNBAR ELEMEN,48,814.42,22.9,60.4,16.7,77.1,48,811.15,37.5,58.3,4.2,62.5,48,792.52,56.3,37.5,6.3,43.8,48,800.13,43.8,52.1,4.2,56.3,48,801.67,43.8,54.2,2.1,56.3
7615560,ATLANTA PUBLIC SCHOO,GROVE PARK EL,85,808.08,40.0,50.6,9.4,60.0,85,808.18,38.8,49.4,11.8,61.2,85,793.58,55.3,40.0,4.7,44.7,85,797.29,50.6,44.7,4.7,49.4,85,793.82,60.0,37.6,2.4,40.0
7615562,ATLANTA PUBLIC SCHOO,HUMPHRIES ELE,52,811.08,30.8,63.5,5.8,69.2,52,813.42,28.8,59.6,11.5,71.2,52,803.17,44.2,42.3,13.5,55.8,52,799.00,42.3,55.8,1.9,57.7,52,800.77,50.0,48.1,1.9,50.0
7615566,ATLANTA PUBLIC SCHOO,F L STANTON,54,812.39,29.6,59.3,11.1,70.4,54,818.63,16.7,64.8,18.5,83.3,54,802.06,44.4,44.4,11.1,55.6,54,805.57,42.6,48.1,9.3,57.4,54,800.28,48.1,50.0,1.9,51.9
7615567,ATLANTA PUBLIC SCHOO,TOOMER ELEMEN,20,824.65,15.0,55.0,30.0,85.0,20,823.35,35.0,35.0,30.0,65.0,20,796.00,45.0,55.0,0.0,55.0,20,809.35,30.0,65.0,5.0,70.0,20,820.75,20.0,60.0,20.0,80.0
7615569,ATLANTA PUBLIC SCHOO,WOODSON ELEME,58,815.33,29.3,55.2,15.5,70.7,58,812.33,32.8,55.2,12.1,67.2,58,800.29,51.7,34.5,13.8,48.3,58,806.90,46.6,43.1,10.3,53.4,57,807.70,35.1,59.6,5.3,64.9
7632050,BREMEN CITY,JONES ELEMENT,180,849.36,3.3,44.4,52.2,96.7,180,839.62,8.3,53.3,38.3,91.7,180,849.74,8.9,42.8,48.3,91.1,180,851.05,10.0,30.0,60.0,90.0,180,834.38,10.6,61.7,27.8,89.4
7640100,BUFORD CITY,BUFORD ACADEM,271,846.41,3.0,48.0,49.1,97.0,271,843.64,6.3,45.0,48.7,93.7,271,858.12,8.9,36.2,55.0,91.1,270,840.25,11.9,45.9,42.2,88.1,270,837.94,8.1,57.0,34.8,91.9
7650405,CALHOUN CITY,CALHOUN ELEME,234,835.52,7.3,60.7,32.1,92.7,234,840.21,8.5,49.6,41.9,91.5,234,840.93,17.1,42.3,40.6,82.9,234,832.91,12.8,55.1,32.1,87.2,234,824.40,17.5,62.0,20.5,82.5
